OBJECTID,LAND,BEZ,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
215380,11,5,5200631,2021,9,14,7,3,2,6,0,0,1,0,1,0,0,1,785102,561,5827598,443
215379,11,1,1400938,2021,9,20,4,3,0,6,2,0,1,0,1,0,0,1,794674,6333,5831455,404
215378,11,5,5200525,2021,9,19,4,3,2,6,2,0,1,0,0,0,0,1,781795,1658,5827198,16
215377,11,1,1300733,2021,8,17,6,3,5,2,0,1,1,0,0,0,0,0,797080,2853,5831450,461
215376,11,10,10100316,2021,9,12,6,3,2,6,0,0,1,0,1,0,0,0,810333,722,5831828,54
215375,11,3,3601142,2021,8,18,4,2,0,7,0,0,0,0,0,0,1,0,798767,3339,5831023,869
215374,11,5,5100316,2021,9,9,7,3,4,6,0,0,0,0,0,0,1,0,785078,7193,5829428,994
215373,11,3,3500932,2021,9,11,6,2,0,1,0,0,1,0,0,0,0,0,801220,6139,5832369,58
215372,11,3,3601140,2021,9,12,3,3,2,4,0,0,1,1,0,0,0,0,798654,8389,5831794,49
215371,11,2,2400521,2021,9,14,2,3,5,2,0,1,0,0,0,0,1,0,800718,2645,5827875,413
215370,11,3,3200205,2021,8,9,2,3,0,2,0,1,0,0,1,0,0,1,797408,5892,5835086,319
215369,11,10,10100313,2021,9,19,2,3,2,6,2,0,1,0,0,0,0,0,808722,8003,5831296,827
215368,11,7,7400927,2021,9,10,3,3,5,3,0,0,1,0,0,0,0,1,798636,136,5820660,484
215367,11,2,2500830,2021,8,12,2,3,1,1,0,0,0,0,0,0,1,1,802395,6181,5827438,773
215366,11,8,8301037,2021,9,16,6,3,1,5,1,0,1,0,0,0,0,1,804278,2913,5817811,332
215365,11,10,10100205,2021,9,14,1,3,0,3,0,0,1,0,0,0,1,0,807610,5329,5832365,352
215364,11,4,4501152,2021,9,15,5,3,5,2,0,0,1,0,1,0,0,0,793975,648,5824709,992
215363,11,11,11400931,2021,8,16,2,3,2,7,0,0,1,0,0,0,0,1,806627,4558,5827184,416
215362,11,1,1100309,2021,8,18,7,2,6,2,0,1,0,1,0,0,0,1,798616,7386,5828406,353
215361,11,3,3400725,2021,9,7,2,3,2,3,0,1,1,0,0,0,0,0,798830,5249,5834933,544
215360,11,9,9401329,2021,9,10,1,3,5,3,0,1,1,0,0,0,0,0,816404,338,5817588,216
215359,11,8,8200831,2021,8,9,3,3,0,2,0,1,1,0,0,0,0,1,799610,1448,5816426,278
215358,11,7,7300619,2021,9,15,6,3,3,6,0,1,1,0,0,0,0,0,795906,1726,5820836,333
215357,11,11,11300620,2021,10,19,6,3,5,3,2,0,1,0,0,0,0,0,804044,459,5829064,505
215356,11,6,6300632,2021,9,15,3,3,5,2,0,1,1,0,0,0,0,0,792232,5529,5816671,323
215355,11,11,11100102,2021,9,10,3,3,2,6,0,0,1,0,0,0,0,0,807314,8237,5834165,1
215354,11,1,1100416,2021,9,12,3,2,0,1,0,1,0,0,0,0,0,1,798775,263,5829656,913
215353,11,6,6300525,2021,8,17,3,3,5,3,2,0,1,0,1,0,0,0,790243,3756,5814880,289
215352,11,8,8401139,2021,9,18,6,3,3,6,0,1,1,0,0,0,0,0,803466,6678,5818614,696
215351,11,6,6300633,2021,9,8,3,3,5,2,0,1,1,0,0,0,0,0,793263,4669,5819084,918
215350,11,1,1100207,2021,9,22,6,3,5,3,2,0,1,0,0,0,0,1,797902,3678,5826577,723
215349,11,1,1100416,2021,9,9,4,3,5,2,0,1,1,0,0,0,0,0,798676,818,5829457,174
215348,11,12,12500824,2021,9,15,5,3,6,7,0,0,0,1,0,0,1,0,791020,7715,5835356,518
215347,11,11,11100206,2021,9,12,7,3,1,5,0,1,1,0,0,0,0,0,805530,7961,5834367,188
215346,11,11,11300722,2021,8,17,7,3,5,2,0,0,1,0,1,0,0,0,804247,2921,5828697,631
215345,11,2,2100104,2021,9,17,5,3,5,2,0,0,1,0,1,0,0,0,799226,5514,5825991,86
215344,11,1,1100103,2021,9,7,5,3,5,3,0,1,1,0,0,0,0,0,795782,6566,5825768,986
215343,11,12,12100205,2021,9,14,3,3,5,3,0,1,1,0,0,0,0,0,794528,6,5833159,316
215342,11,2,2300315,2021,9,12,4,2,5,3,0,0,1,0,1,0,0,1,800793,9847,5825813,909
215341,11,12,12200308,2021,8,14,5,3,6,4,0,0,1,1,0,0,0,1,793043,8521,5833649,975
215340,11,4,4200206,2021,8,12,3,3,5,3,0,0,1,0,1,0,0,0,788687,8687,5825918,285
215339,11,12,12100205,2021,9,20,7,3,2,6,2,1,1,0,0,0,0,0,794832,9081,5833523,993
215338,11,2,2500836,2021,9,16,5,3,6,7,0,0,0,1,0,0,1,0,803246,4528,5825983,355
215337,11,4,4501040,2021,9,11,3,3,0,4,0,0,0,1,0,0,1,0,792463,8035,5825403,445
215336,11,9,9200510,2021,9,18,7,3,5,2,0,1,1,0,0,0,0,1,806606,7131,5822046,621
215335,11,8,8100206,2021,9,23,4,3,1,5,2,1,1,0,0,0,0,0,800549,5947,5823758,515
215334,11,5,5100316,2021,9,19,2,3,5,2,1,0,1,0,0,0,0,0,784793,1719,5828794,47
215333,11,4,4300518,2021,9,8,1,2,5,3,0,1,1,0,0,0,0,0,792682,3417,5828137,691
215332,11,2,2500830,2021,8,10,1,3,5,3,0,0,1,0,0,0,1,0,802446,3444,5827426,614
215331,11,8,8100415,2021,9,16,5,3,0,7,0,0,1,0,1,0,0,1,801562,7018,5823822,27
215330,11,1,1200629,2021,9,19,6,3,3,6,2,0,1,0,1,0,0,0,794586,578,5827502,732
215329,11,11,11200411,2021,9,18,4,2,0,1,0,0,0,0,1,0,0,1,805024,848,5831478,47
215328,11,12,12200412,2021,9,10,5,3,2,6,0,0,1,0,0,1,0,1,790447,3925,5833696,877
215327,11,8,8100103,2021,8,8,6,3,3,6,0,0,1,0,0,1,0,1,800713,9381,5822883,116
215326,11,5,5100313,2021,8,14,4,2,5,3,0,0,0,0,0,1,1,0,785385,4076,5830624,537
215325,11,5,5200528,2021,9,7,2,3,5,2,0,1,1,0,0,0,0,0,783645,4151,5825890,1
215324,11,8,8100417,2021,8,18,2,3,6,4,1,0,1,1,0,0,0,0,801721,773,5822743,109
215323,11,4,4501040,2021,9,2,5,2,0,1,2,0,0,0,0,0,1,0,792649,5543,5825767,433
215322,11,5,5100316,2021,9,15,5,3,2,6,0,0,0,0,1,1,0,0,784791,1884,5828848,348
215321,11,6,6100101,2021,9,9,4,3,0,1,0,0,0,0,1,0,0,0,793517,661,5820624,78
215320,11,2,2200209,2021,9,16,2,3,0,2,0,1,1,0,0,0,0,0,797749,362,5824034,295
215319,11,1,1100103,2021,8,16,1,3,3,6,0,0,1,0,0,0,0,1,795261,9852,5826012,613
215318,11,11,11200513,2021,9,22,3,2,8,1,2,0,1,0,0,0,0,1,803944,5692,5830458,211
215317,11,2,2200210,2021,9,9,2,3,5,3,0,1,0,0,0,0,1,0,799030,9882,5824724,537
215316,11,1,1100206,2021,8,8,3,3,5,2,0,1,1,0,0,0,0,0,797760,3637,5827453,55
215315,11,7,7400826,2021,9,17,6,3,5,3,1,0,1,0,0,0,0,1,797023,8172,5820694,722
215314,11,6,6100102,2021,9,20,4,2,5,2,1,1,0,0,1,0,0,0,793736,9987,5820563,8
215313,11,2,2100102,2021,8,13,1,2,3,6,0,0,1,0,0,0,0,1,798187,161,5825519,986
215312,11,3,3601142,2021,9,9,4,3,0,2,0,1,1,0,0,0,0,0,799136,325,5830601,517
215311,11,4,4501146,2021,9,12,2,3,5,7,0,0,1,0,0,0,0,0,792628,8496,5824184,567
215310,11,10,10100104,2021,9,15,1,3,2,6,0,0,1,0,0,0,0,0,810318,8872,5833577,713
215309,11,11,11100101,2021,8,10,7,2,5,3,0,0,1,0,0,0,0,0,806180,8935,5834994,749
215308,11,4,4300518,2021,9,9,6,3,5,3,0,1,1,0,0,0,0,0,792459,6341,5827986,8
215307,11,10,10200417,2021,9,17,6,3,2,6,0,0,1,0,0,0,0,0,811588,6709,5831904,222
215306,11,8,8100312,2021,9,20,4,3,1,5,2,1,1,0,0,0,0,1,801397,9843,5823939,718
215305,11,1,1100308,2021,9,14,5,3,5,2,0,1,1,0,0,0,0,0,796372,6547,5829441,851
215304,11,11,11300722,2021,8,17,5,3,0,1,0,1,0,0,0,0,0,1,803852,2022,5828356,63
215303,11,7,7601341,2021,8,11,3,2,0,1,0,0,0,0,0,0,1,1,798069,2705,5814226,675
215302,11,3,3601348,2021,9,3,1,3,0,1,2,0,0,0,0,0,1,0,799694,794,5830516,181
215301,11,4,4500937,2021,9,15,5,3,1,5,0,0,1,0,0,0,1,0,791057,1699,5824826,81
215300,11,5,5300737,2021,9,16,3,3,2,6,0,0,1,0,1,0,0,0,787944,6108,5830013,11
215299,11,1,1100101,2021,9,11,2,3,0,7,0,0,1,0,1,0,0,0,794672,412,5826047,84
215298,11,10,10200630,2021,8,19,1,3,5,3,2,0,1,0,0,0,0,1,811776,1478,5829322,219
215297,11,8,8100417,2021,9,8,3,3,5,2,0,1,1,0,0,0,0,0,802489,755,5823165,467
215296,11,3,3400721,2021,9,18,2,3,1,5,1,1,1,0,0,0,0,0,798026,671,5833398,159
215295,11,11,11501238,2021,8,5,2,3,2,6,1,0,1,0,0,0,0,1,804071,7518,5825992,36
215294,11,1,1200628,2021,9,12,6,2,5,2,0,1,1,0,0,0,0,0,795704,2147,5828178,2
215293,11,5,5200631,2021,9,15,7,3,5,3,0,0,1,0,1,0,0,1,785065,487,5827598,676
215292,11,2,2200210,2021,9,2,5,2,0,7,2,1,0,0,0,0,0,1,798583,7839,5825147,584
215291,11,4,4501042,2021,8,20,1,3,6,2,2,0,1,1,0,0,0,1,794487,3023,5825868,481
215290,11,9,9100407,2021,10,12,6,2,6,4,0,0,1,1,0,0,0,0,805798,5601,5819535,418
215289,11,1,1401045,2021,8,3,1,3,9,1,2,0,1,0,0,0,0,1,796828,2094,5831551,426
215288,11,9,9300920,2021,9,16,2,3,5,2,0,1,1,0,0,0,0,0,807697,6704,5817815,323
215287,11,7,7601339,2021,9,21,1,2,1,5,2,0,1,0,0,0,1,0,795598,3628,5815077,377
215286,11,5,5200629,2021,8,17,3,2,6,4,0,0,0,1,0,0,1,0,784678,3333,5828526,3
215285,11,4,4501149,2021,9,10,6,3,5,2,0,1,1,0,0,0,0,0,793483,773,5824039,788
215284,11,3,3200310,2021,9,6,5,3,6,4,1,0,1,1,0,0,0,0,799904,332,5838067,948
215283,11,5,5100211,2021,9,17,3,3,5,2,0,1,1,0,0,0,0,0,781904,4675,5829560,757
215282,11,8,8100311,2021,9,16,3,3,6,4,0,0,0,1,0,0,1,0,800972,7531,5824759,62
215281,11,9,9100101,2021,9,10,4,3,6,4,0,0,1,1,0,0,0,1,802261,4509,5824838,949
215280,11,8,8100520,2021,8,17,2,3,5,3,0,1,1,0,0,0,0,0,803151,4103,5822964,606
215279,11,7,7501029,2021,9,10,6,2,1,5,0,0,1,0,0,0,0,0,797629,8584,5819185,832
215278,11,2,2200213,2021,9,16,3,3,5,2,0,0,1,0,0,0,1,0,799760,4121,5824819,42
215277,11,1,1300835,2021,9,6,3,3,0,2,0,1,1,0,0,0,0,0,797764,978,5829743,991
215276,11,6,6200313,2021,9,14,6,2,5,3,0,1,1,0,0,0,0,1,794984,656,5818414,391
215275,11,3,3601245,2021,9,13,4,2,3,6,0,0,1,0,1,0,0,0,800216,8195,5830935,281
215274,11,4,4501042,2021,9,11,5,3,6,7,0,0,1,1,0,0,0,0,794195,9075,5825938,178
215273,11,8,8100521,2021,9,20,7,3,6,2,2,0,1,1,0,0,0,0,803391,7194,5822545,73
215272,11,9,9501939,2021,8,15,7,3,0,6,0,0,1,0,0,0,1,0,811010,4491,5821788,324
215271,11,4,4501043,2021,9,16,5,3,5,2,0,1,1,0,0,0,0,0,792588,358,5824842,484
215270,11,7,7100102,2021,9,23,5,3,1,5,2,1,1,0,0,0,0,0,795288,529,5825172,99
215269,11,8,8300935,2021,9,7,4,3,0,2,0,1,1,0,0,0,0,0,802306,8278,5817840,181
215268,11,6,6200420,2021,9,13,4,3,1,5,0,0,1,0,0,0,0,1,792605,5765,5815627,845
215267,11,5,5200423,2021,8,7,6,3,6,2,0,0,1,1,0,0,0,1,780870,5496,5828313,119
215266,11,1,1100205,2021,8,12,3,3,7,7,0,0,0,0,1,0,0,0,796977,836,5827282,26
215265,11,4,4300623,2021,9,21,6,2,4,6,2,1,0,0,0,0,1,0,792432,5249,5826118,347
215264,11,11,11400929,2021,9,19,4,3,6,4,2,0,1,1,0,0,0,0,804783,925,5826427,79
215263,11,6,6300634,2021,9,21,3,3,5,2,2,0,1,0,1,0,0,0,792937,9441,5817752,375
215262,11,3,3601346,2021,9,17,7,3,0,5,0,0,0,1,0,0,1,1,799403,9362,5831080,196
215261,11,1,1401045,2021,9,13,5,3,6,7,0,1,0,1,0,0,0,0,796879,124,5831554,601
215260,11,1,1200520,2021,9,17,2,3,2,6,0,0,1,0,0,0,0,0,794233,6681,5828442,68
215259,11,4,4300413,2021,9,3,1,3,0,1,2,0,0,0,0,0,1,0,791345,8129,5826903,329
215258,11,5,5100211,2021,8,7,2,3,0,1,0,0,0,0,1,0,0,1,783295,7738,5829227,32
215257,11,1,1100310,2021,9,9,5,3,2,6,0,0,1,0,0,0,1,0,799582,631,5828733,929
215256,11,4,4300622,2021,9,9,6,3,6,4,0,1,0,1,0,0,0,0,793493,6309,5826491,772
215255,11,1,1100103,2021,9,17,4,3,2,7,0,0,0,0,0,0,1,1,795439,2953,5825809,221
215254,11,6,6400840,2021,9,12,5,2,6,7,0,1,1,1,0,0,0,0,789273,6321,5819768,781
215253,11,5,5300735,2021,8,19,6,3,5,2,0,0,1,0,0,0,0,0,786567,827,5830553,815
215252,11,6,6200313,2021,8,16,4,2,4,6,0,1,0,0,0,0,1,0,795325,9907,5818490,934
215251,11,11,11300617,2021,9,15,1,3,3,6,0,0,1,0,0,0,1,0,803204,8563,5829587,923
215250,11,9,8100521,2021,9,14,5,3,5,3,0,1,1,0,0,0,0,0,804107,2908,5821880,153
215249,11,3,3500932,2021,9,10,4,3,2,6,0,0,1,0,0,0,0,0,801427,161,5833148,514
215248,11,6,6200421,2021,9,20,2,3,5,2,1,1,0,0,0,0,1,0,793462,3502,5817168,214
215247,11,3,3500934,2021,9,14,3,3,2,2,0,0,1,0,0,0,0,0,801153,7498,5831608,631
215246,11,8,8401242,2021,9,14,3,3,5,3,0,0,1,0,1,0,0,1,805040,752,5817542,549
215245,11,7,7300517,2021,8,8,3,3,2,6,0,0,1,0,0,0,0,0,793934,3499,5822611,856
215244,11,11,11300620,2021,9,15,6,2,5,2,0,1,0,0,0,1,0,1,803521,8757,5829743,9
215243,11,4,4300619,2021,9,0,4,3,1,7,2,0,1,0,0,0,0,0,792696,3267,5827077,456
215242,11,3,3601140,2021,8,19,2,2,8,1,2,0,1,0,0,0,0,1,798512,5354,5831485,584
215241,11,12,12200515,2021,8,11,6,3,5,3,0,1,0,0,0,0,1,1,790428,431,5835178,609
215240,11,2,2100104,2021,9,13,2,3,5,2,0,1,1,0,0,0,0,0,799334,6625,5826190,594
215239,11,10,10300733,2021,9,13,7,3,2,6,0,0,1,0,0,0,0,0,809522,3368,5827546,383
215238,11,7,7400823,2021,9,16,5,3,5,3,0,0,1,0,0,0,0,0,797015,7715,5820706,469
215237,11,1,1200624,2021,9,20,6,3,5,2,2,1,1,0,0,0,0,0,795668,661,5829732,691
215236,11,10,10200418,2021,9,18,3,2,5,2,0,0,1,0,1,0,0,0,811141,445,5830926,595
215235,11,2,2500830,2021,9,12,4,3,1,5,0,1,1,0,0,0,0,0,802652,5246,5827370,627
215234,11,5,5400942,2021,9,19,3,3,0,1,1,1,0,0,0,0,0,0,783975,2896,5823289,7
215233,11,1,1300835,2021,8,12,5,2,5,3,0,0,1,0,1,0,0,0,797531,6258,5829418,38
215232,11,3,3601245,2021,8,14,3,3,3,6,0,0,1,0,0,1,0,0,800317,9363,5831581,561
215231,11,8,8401139,2021,9,18,6,3,5,3,0,1,1,0,0,0,0,0,803027,9492,5819382,278
215230,11,12,12200414,2021,9,19,4,3,5,2,2,0,1,0,0,0,0,0,791935,96,5831497,212
215229,11,6,6100204,2021,9,7,3,3,1,5,0,1,1,0,0,0,0,0,795433,6171,5820410,809
215228,11,1,1100103,2021,9,0,1,3,2,6,2,1,1,0,0,0,0,1,795783,361,5825692,474
215227,11,8,8100419,2021,9,16,4,3,2,2,0,0,1,0,1,0,0,0,802408,2056,5824035,878
215226,11,2,2200208,2021,9,13,1,3,5,2,0,1,1,0,0,0,0,0,797938,672,5825259,618
215225,11,6,6300527,2021,8,11,7,3,5,3,0,1,1,0,0,0,0,0,790859,538,5818559,233
215224,11,12,12400720,2021,9,13,5,3,2,6,0,0,1,0,0,0,0,0,789534,192,5839712,947
215223,11,3,3701658,2021,8,13,6,3,5,2,0,1,1,0,0,0,0,0,800223,2243,5829890,634
215222,11,6,6400843,2021,9,11,2,2,5,2,0,1,1,0,0,0,0,0,791865,8446,5819886,211
215221,11,8,8100419,2021,9,21,1,3,5,3,2,0,1,0,0,0,0,0,802288,5521,5823895,133
215220,11,2,2200209,2021,8,18,3,3,3,6,0,0,1,0,1,0,0,0,797644,4409,5824022,699
215219,11,10,10100312,2021,9,17,5,3,0,1,0,1,0,0,0,0,0,0,808290,6751,5829242,103
215218,11,7,7200411,2021,9,16,6,3,5,2,0,1,1,0,0,0,0,0,795987,906,5824524,272
215217,11,6,6300631,2021,10,11,6,2,2,6,0,0,1,0,0,0,0,0,792409,9457,5816538,525
215216,11,1,1100308,2021,9,10,3,3,6,4,0,0,1,1,0,0,0,0,796758,6936,5829659,101
215215,11,1,1100309,2021,9,11,4,3,5,3,0,1,1,0,0,0,0,0,797943,2785,5828779,813
215214,11,11,11400928,2021,9,7,3,3,2,6,0,0,1,0,0,0,0,0,804471,3881,5826361,116
215213,11,8,8200623,2021,8,10,5,3,3,6,0,0,0,0,1,0,1,0,802236,988,5820665,536
215212,11,1,1100207,2021,8,19,3,3,5,3,1,1,1,0,0,0,0,0,798483,274,5826666,508
215211,11,10,10100311,2021,9,18,6,3,5,2,0,1,1,0,0,0,0,0,806569,3767,5829131,269
215210,11,8,8100417,2021,9,12,3,3,5,7,0,0,1,0,1,0,0,0,802579,9269,5823082,983
215209,11,11,11300618,2021,9,16,3,3,6,2,0,0,1,1,0,0,0,0,802434,196,5828906,212
215208,11,1,1200623,2021,9,21,7,3,6,7,2,0,1,1,0,0,0,0,795524,2898,5829510,73
215207,11,5,5300736,2021,9,14,4,3,5,2,0,0,1,0,0,0,0,0,786753,3995,5829276,351
215206,11,1,2400623,2021,9,23,5,2,5,3,2,1,1,0,0,0,0,0,800274,8756,5827632,203
215205,11,8,8100521,2021,9,11,1,3,3,6,0,0,1,0,1,0,0,0,803790,5373,5822146,925
215204,11,10,10200629,2021,8,13,7,3,5,2,0,1,1,0,0,0,0,0,810911,9057,5829241,3
215203,11,3,3400722,2021,9,17,5,3,0,3,0,1,1,0,0,0,0,0,798626,3551,5834002,885
215202,11,3,3601347,2021,9,23,5,3,1,7,2,1,1,0,0,0,0,0,799547,5541,5830763,452
215201,11,9,9100304,2021,9,10,4,3,5,3,0,1,1,0,0,0,0,0,804562,6487,5822021,658
215200,11,1,1100309,2021,9,17,4,3,5,2,0,1,1,0,0,0,0,1,797944,5066,5828783,909
215199,11,2,2400623,2021,8,0,6,2,0,1,2,0,0,0,0,0,1,1,800498,2246,5827828,209
215198,11,2,2300419,2021,8,16,4,3,5,3,0,0,1,0,0,0,1,0,801590,7696,5825952,317
215197,11,2,2500833,2021,9,15,7,3,5,7,0,0,1,0,1,0,0,0,802350,3629,5827092,125
215196,11,6,6200314,2021,9,9,5,3,3,2,0,1,1,0,0,0,0,0,794563,5597,5817695,544
215195,11,6,6200421,2021,9,13,3,3,2,6,0,0,1,0,0,0,0,0,793670,9177,5817642,995
215194,11,9,9200819,2021,9,14,1,2,0,6,0,0,1,0,1,0,0,0,809824,9538,5820019,529
215193,11,11,11100204,2021,9,21,4,2,0,4,2,0,0,1,0,0,1,0,806479,6842,5833637,508
215192,11,9,9100202,2021,9,14,2,2,5,2,0,0,0,0,1,0,0,0,803080,8949,5824008,248
215191,11,1,1100102,2021,9,8,2,2,5,3,0,1,0,0,0,1,0,0,794947,9644,5827265,85
215190,11,3,3601141,2021,8,7,2,3,0,7,0,0,0,1,0,0,1,1,798973,4371,5831536,181
215189,11,12,12500824,2021,9,7,6,3,1,5,0,0,1,0,0,0,0,0,791099,3522,5836304,983
215188,11,1,1100313,2021,9,7,6,3,5,3,0,0,1,0,1,0,0,0,800085,4503,5826454,525
215187,11,4,4200203,2021,9,17,4,3,5,3,0,0,1,0,0,0,0,1,787712,8124,5826433,164
215186,11,8,8100417,2021,9,19,5,2,5,2,2,0,1,0,1,0,0,0,802580,7821,5823082,376
215185,11,5,5100101,2021,8,14,7,2,5,2,0,0,1,0,1,0,0,0,782911,9942,5831541,948
215184,11,4,4200311,2021,8,15,4,3,4,6,0,1,0,0,0,0,1,0,790275,9597,5826014,598
215183,11,4,4400728,2021,9,23,7,3,8,1,2,0,1,0,0,0,0,0,790673,554,5823382,15
215182,11,2,2400623,2021,9,16,5,3,5,3,0,1,1,0,0,0,0,0,800595,108,5827146,449
215181,11,6,6200317,2021,9,10,7,3,2,6,0,0,1,0,0,0,0,0,796704,4385,5817645,546
215180,11,7,7100102,2021,9,17,4,2,0,7,0,1,0,0,0,0,0,0,794984,5462,5825698,64
215179,11,9,9200819,2021,9,18,3,3,2,6,0,1,0,0,0,0,1,0,810365,3919,5820352,879
215178,11,11,11501238,2021,9,15,3,3,5,3,0,1,0,0,1,0,0,0,803804,8029,5826182,181
215177,11,2,2100102,2021,9,22,2,3,1,5,2,0,1,0,0,0,1,0,797896,4011,5826211,225
215176,11,11,11200513,2021,8,7,3,3,3,6,1,0,1,0,1,0,0,0,803691,4804,5830288,456
215175,11,1,1100101,2021,9,15,6,3,6,4,0,0,1,1,0,0,0,1,794714,5156,5826060,13
215174,11,11,11300724,2021,9,16,4,3,4,6,0,1,0,0,0,0,0,0,804603,699,5827475,729
215173,11,3,3601348,2021,8,14,2,3,2,6,0,0,1,0,0,0,0,1,799706,7812,5830520,868
215172,11,10,10200417,2021,8,11,6,3,5,2,0,1,1,0,0,0,0,0,811301,7778,5831643,282
215171,11,8,8100313,2021,9,12,2,3,1,5,0,1,1,0,0,0,0,0,801740,556,5824514,4
215170,11,2,2100104,2021,9,21,7,3,0,3,2,1,1,0,0,0,0,0,798909,288,5826303,24
215169,11,5,5200632,2021,8,7,3,3,6,7,0,0,0,1,0,0,1,0,786136,6617,5827825,726
215168,11,2,2300418,2021,9,16,5,2,5,2,0,1,0,0,0,0,0,0,801086,597,5824978,972
215167,11,11,11300721,2021,9,14,1,3,1,5,0,1,0,0,0,0,1,0,804548,5106,5829086,629
215166,11,5,5200420,2021,8,6,5,3,5,3,1,0,1,0,0,0,1,0,783480,5041,5828650,154
215165,11,6,6100209,2021,9,16,4,3,5,2,0,1,1,0,0,0,0,0,794708,16,5821562,259
215164,11,10,10200627,2021,9,15,6,3,5,2,0,1,1,0,0,0,0,0,811308,4191,5829845,209
215163,11,10,10200627,2021,9,15,4,3,6,4,0,0,0,1,0,1,0,1,811372,1091,5830051,609
215162,11,3,3100102,2021,9,11,4,1,0,7,0,1,0,0,0,0,0,1,804591,6408,5841473,57
215161,11,7,7501029,2021,8,17,5,3,5,3,0,1,0,0,0,1,0,1,797455,7999,5820330,204
215160,11,3,3400724,2021,8,19,3,2,3,6,0,1,0,0,0,0,1,0,800022,2182,5834693,528
215159,11,1,1100104,2021,9,16,6,3,6,7,0,1,0,1,0,0,0,0,796236,6251,5825547,796
215158,11,8,8100209,2021,9,21,5,3,1,5,2,1,1,0,0,0,0,1,801813,9054,5821962,258
215157,11,4,4300619,2021,9,16,3,2,6,4,0,0,1,1,0,0,0,0,792521,4518,5827374,907
215156,11,2,2300315,2021,9,18,7,3,3,2,0,0,1,0,1,0,0,1,800686,1182,5825801,147
215155,11,12,12200307,2021,8,15,3,2,6,4,0,1,0,1,0,0,0,0,793512,4176,5834012,51
215154,11,8,8100209,2021,9,16,2,3,5,2,0,0,1,0,0,0,1,0,801345,6528,5822037,203
215153,11,8,8401244,2021,9,18,1,3,5,3,0,0,1,0,0,0,0,0,805917,4915,5816208,899
215152,11,1,1100102,2021,8,15,1,3,5,7,0,0,1,0,1,0,0,1,795421,914,5827463,946
215151,11,10,10200418,2021,9,6,6,3,2,2,0,0,1,0,1,0,0,0,811133,4644,5830925,106
215150,11,5,5100103,2021,9,14,7,3,1,5,0,0,1,0,0,0,1,0,785227,1911,5831924,802
215149,11,12,12200309,2021,9,8,5,3,5,7,0,1,1,0,0,0,0,0,792533,1974,5833079,839
215148,11,4,4100101,2021,9,17,4,3,2,2,0,0,1,0,0,0,0,1,790179,4974,5829492,4
215147,11,11,11200411,2021,8,15,6,2,0,1,0,0,0,0,1,0,0,1,805077,2606,5831529,547
215146,11,4,4501041,2021,8,17,4,3,1,5,0,0,1,0,0,0,1,0,793496,551,5825728,438
215145,11,12,12200309,2021,9,12,6,3,2,6,0,0,1,0,0,0,0,0,792206,149,5832945,691
215144,11,7,7300619,2021,9,8,5,3,0,1,0,0,0,0,0,0,1,0,794966,81,5822317,61
215143,11,2,2200208,2021,9,15,6,3,5,2,0,1,1,0,0,0,0,0,797562,1051,5825158,59
215142,11,10,10200417,2021,9,13,4,3,6,4,0,0,1,1,0,0,0,0,810941,5846,5831989,389
215141,11,2,2500835,2021,9,8,2,2,2,6,0,0,1,0,0,1,0,0,803116,359,5826155,384
215140,11,10,10200417,2021,9,12,5,3,5,2,0,1,1,0,0,0,0,0,811305,629,5831663,736
215139,11,8,8200831,2021,9,8,3,3,5,3,0,1,1,0,0,0,0,0,799666,8082,5816422,358
215138,11,7,7100206,2021,9,17,3,3,6,4,0,0,1,1,0,0,0,0,796730,6153,5824808,591
215137,11,8,8200623,2021,8,19,2,3,5,2,0,0,1,0,0,0,0,0,801547,1339,5820647,309
215136,11,6,6400844,2021,9,17,6,3,5,2,0,1,1,0,0,0,0,1,791416,8739,5820644,813
215135,11,7,7400928,2021,9,11,1,3,1,2,0,0,1,0,0,0,1,0,800234,7647,5821380,262
215134,11,10,10200629,2021,9,14,5,3,5,2,0,1,1,0,0,0,0,0,810538,8894,5827966,974
215133,11,9,9200715,2021,9,7,5,3,5,2,1,1,1,0,0,0,0,0,809399,3081,5818451,94
215132,11,9,9100304,2021,8,11,7,3,6,4,0,0,1,1,0,0,0,0,804910,5583,5822538,694
215131,11,11,11100205,2021,9,15,1,3,6,4,0,0,1,1,0,0,0,0,806106,1188,5834209,249
215130,11,1,1300834,2021,9,17,1,3,2,6,0,1,1,0,0,0,0,0,798045,2836,5830043,26
215129,11,11,11200512,2021,9,12,5,3,2,2,0,0,1,0,1,0,0,0,803161,6642,5830395,952
215128,11,12,12400722,2021,9,8,4,3,5,3,0,0,1,0,0,0,0,0,790554,1454,5837103,34
215127,11,1,1100312,2021,9,18,4,2,5,3,0,1,1,0,0,0,0,0,799636,7683,5827052,485
215126,11,2,2500833,2021,8,9,6,3,5,3,0,1,1,0,0,0,0,1,802478,9677,5827048,911
215125,11,1,1100310,2021,8,22,4,2,6,4,2,0,1,1,0,0,0,1,799330,2016,5827566,472
215124,11,1,1100207,2021,9,17,7,3,5,2,0,1,1,0,0,0,0,0,797984,6106,5826882,693
