OBJECTID,LAND,BEZ,LOR,STRASSE,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
198298,11,5,5010339,Freiheit,5100317,2018,3,7,3,2,5,2,0,0,1,0,1,0,0,1,786803,425,5828196,393
198299,11,1,1022201,Stephankiez,1200623,2018,3,19,2,3,1,5,2,1,1,0,0,0,0,1,795212,3994,5829327,553
198300,11,2,2020206,Graefekiez,2200212,2018,3,19,2,3,1,5,2,1,1,0,0,0,0,1,799243,8407,5824639,878
198301,11,3,3061126,Arnimplatz,3601141,2018,3,1,1,3,5,2,2,0,1,0,0,0,0,0,799196,197,5831434,82
198302,11,1,1022207,Hansaviertel,1200629,2018,3,19,2,3,6,2,2,0,1,1,0,0,0,1,794414,1099,5827591,683
198303,11,1,1011203,Unter den Linden S�d,1100206,2018,3,19,2,3,5,3,2,0,1,0,0,0,0,1,797761,934,5827442,915
198304,11,5,5020523,Maulbeerallee,5200527,2018,3,20,1,3,3,6,2,0,1,0,0,0,0,0,782366,5868,5827205,181
198305,11,5,5020626,Adamstra�e                                                                                          ,5200631,2018,3,19,2,3,6,2,2,0,1,1,0,0,0,1,784766,4202,5827278,423
198306,11,6,6010210,Bismarckstra�e                                                                                      ,6100210,2018,3,11,2,3,1,5,0,0,1,0,0,0,0,1,794892,4373,5820927,125
198307,11,6,6030610,Lichterfelde West                                                                                   ,6300634,2018,3,19,1,3,5,2,2,0,1,0,0,0,0,0,792937,3532,5817765,427
198308,11,1,1022103,Westhafen,1200517,2018,3,4,2,3,4,6,2,0,1,0,0,0,0,0,794925,2969,5829537,953
198309,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2400625,2018,3,16,1,3,6,2,0,0,1,1,0,0,0,0,801763,3023,5826246,416
198310,11,2,2050801,Traveplatz,2500832,2018,3,5,2,3,5,2,2,0,0,0,1,1,0,0,803337,52,5826737,541
198311,11,7,7010102,Nollendorfplatz,7100102,2018,3,19,3,3,6,4,2,1,0,1,0,0,0,1,795235,6317,5825157,242
198312,11,11,11030721,R�digerstra�e,11300722,2018,3,8,2,3,2,6,0,0,1,0,0,0,0,0,804271,97,5827855,195
198313,11,5,5010313,Ackerstra�e                                                                                         ,5100315,2018,3,8,2,3,2,6,0,0,1,0,0,0,0,1,784643,2924,5829715,16
198314,11,3,3061332,Helmholtzplatz,3601346,2018,3,16,1,3,6,7,0,0,1,1,0,0,0,0,799247,9842,5830509,99
198315,11,1,1011401,Invalidenstra�e                                                                                     ,1100415,2018,3,9,2,3,0,1,0,1,0,0,0,0,0,0,798294,836,5829369,21
198316,11,7,7050505,Hundsteinweg,7501134,2018,3,11,2,2,5,3,0,0,1,0,0,0,0,1,799225,7212,5817537,489
198317,11,2,2020204,Urbanstra�e,2200210,2018,3,15,1,3,5,3,0,1,0,0,0,0,1,0,798426,7425,5824786,302
198318,11,1,1033102,Gesundbrunnen,1300733,2018,3,13,4,3,5,3,0,0,1,0,0,0,0,1,797714,6958,5831739,238
198319,11,2,2020203,Viktoriapark,2200209,2018,3,11,2,3,5,7,0,0,1,0,0,0,0,1,797752,4887,5824596,905
198320,11,3,3051022,Hansastra�e,3501038,2018,3,15,1,3,5,2,0,0,1,0,0,0,1,0,803004,8531,5832012,168
198321,11,9,9031001,Bohnsdorf,9301025,2018,3,19,2,1,6,4,2,0,1,1,0,0,0,1,811175,4393,5815349,44
198322,11,6,6020408,Lichterfelde S�d                                                                                    ,6200420,2018,3,11,7,2,5,3,0,1,0,0,0,0,1,0,792707,3089,5816145,404
198323,11,6,6040702,D�ppel,6400736,2018,3,14,1,3,6,4,0,1,0,1,0,0,0,0,786159,4103,5816017,666
198324,11,1,1033203,Humboldthain Nordwest                                                                               ,1300836,2018,3,6,2,3,1,1,1,0,1,0,0,0,0,2,797031,6988,5831116,136
198325,11,3,3010102,Buch,3100103,2018,3,6,1,2,0,1,0,1,0,0,0,0,0,0,804356,1135,5840275,213
198326,11,12,12231102,Frohnau,12400721,2018,3,2,1,3,3,6,2,1,1,0,0,0,0,0,791105,1306,5841256,614
198327,11,11,11010310,M�hlengrund,11100309,2018,3,20,7,3,2,6,2,0,1,0,0,0,1,0,805484,123,5833368,7
198328,11,12,12301204,Wittenau Nord                                                                                       ,12500927,2018,3,16,1,3,1,6,0,1,1,0,0,0,1,0,791908,8997,5835710,602
198329,11,9,9010401,Johannisthal West,9100407,2018,3,19,7,3,2,6,2,0,1,0,0,0,1,0,805543,371,5821558,585
198330,11,4,4030726,Droysenstra�e,4500936,2018,3,18,1,3,5,2,2,1,1,0,0,0,0,0,792298,2332,5825390,385
198331,11,10,10040933,Mahlsdorf S�d                                                                                       ,10400941,2018,3,0,7,3,1,5,2,0,1,0,0,0,0,0,813484,3067,5826250,623
198332,11,9,9020802,K�llnische Vorstadt                                                                                 ,9200819,2018,3,16,3,3,5,2,0,1,1,0,0,0,0,1,810530,3871,5820024,379
198333,11,1,1044202,Sparrplatz,1401046,2018,3,17,1,3,5,3,1,1,1,0,0,0,0,0,795135,3491,5829976,66
198334,11,8,8041040,Waltersdorfer Chaussee Ost,8401246,2018,3,9,7,3,5,3,0,0,1,0,0,0,1,0,805799,5417,5816835,95
198335,11,7,7070704,Nahariyastra�e                                                                                      ,7601545,2018,3,4,7,3,1,7,2,0,1,0,0,0,0,0,800625,449,5813896,263
198336,11,1,1044203,Leopoldplatz,1401049,2018,3,17,1,3,2,6,0,0,1,0,0,0,0,0,796337,8678,5831942,662
198337,11,2,2030301,Oranienplatz,2300314,2018,2,8,4,3,1,6,0,1,0,0,0,0,1,0,800045,3822,5825927,911
198338,11,5,5010207,Darbystra�e                                                                                         ,5100209,2018,3,15,1,3,5,3,0,1,1,0,0,0,0,0,783469,188,5830261,927
198339,11,4,4030726,Droysenstra�e,4500936,2018,3,11,7,2,1,5,0,1,1,0,0,0,0,0,792078,2138,5825546,806
198340,11,1,1011202,Unter den Linden Nord,1100206,2018,3,13,1,3,0,2,0,1,0,0,0,0,1,0,797200,5195,5827492,554
198341,11,1,1044101,Rehberge,1400938,2018,3,12,7,3,2,6,0,0,1,0,0,0,0,0,794010,9818,5830167,227
198342,11,5,5010339,Freiheit,5100317,2018,3,15,7,3,2,6,0,0,1,0,0,0,0,0,787054,1162,5828144,241
198343,11,4,4061757,Forst Grunewald,4200207,2018,3,11,1,2,1,5,0,1,1,0,0,0,0,0,786619,6231,5825109,82
198344,11,2,2050801,Traveplatz,2500832,2018,3,16,7,3,2,2,0,1,1,0,0,0,0,0,803507,2382,5827093,606
198345,11,3,3050923,Wei�enseer Spitze,3500934,2018,3,10,1,3,5,2,0,0,1,0,0,0,0,0,801057,3884,5832027,706
198346,11,7,7010102,Nollendorfplatz,7100103,2018,3,17,7,3,6,7,0,0,1,1,0,0,0,0,795598,3781,5825466,55
198347,11,1,1033102,Gesundbrunnen,1300733,2018,3,15,3,3,9,1,0,0,1,0,0,0,0,0,797052,305,5831616,17
198348,11,6,6020410,Oberhofer Platz,6200422,2018,3,10,1,3,5,3,0,1,1,0,0,0,0,0,795107,9553,5816208,515
198349,11,11,11040925,Victoriastadt,11400927,2018,3,19,6,3,5,2,2,1,1,0,0,0,0,0,803415,4645,5826627,6
198350,11,4,4030827,Karl-August-Platz,4300623,2018,3,9,6,3,0,2,0,0,1,0,0,0,1,0,792736,5064,5826109,69
198351,11,2,2040701,Andreasviertel,2400623,2018,3,3,1,3,1,5,2,1,1,0,0,0,0,1,800437,1792,5827103,7
198352,11,5,5010206,G�tersloher Weg,5100208,2018,3,2,1,2,5,2,2,0,1,0,0,0,0,1,782364,4859,5830493,348
198353,11,3,3050923,Wei�enseer Spitze,3500934,2018,3,10,6,3,5,3,0,0,1,0,0,0,0,0,801152,9397,5831607,19
198354,11,2,2030402,Wrangelkiez,2300419,2018,3,20,1,3,6,7,2,0,1,1,0,0,0,0,801705,6098,5825630,121
198355,11,10,10030724,Oberfeldstra�e                                                                                      ,10300731,2018,3,11,6,3,5,3,0,0,1,0,0,0,0,0,809125,385,5829716,552
198356,11,6,6020305,Gemeindepark Lankwitz,6200315,2018,3,21,1,3,6,4,2,0,1,1,0,0,0,0,795431,8407,5817850,361
198357,11,11,11041128,Sewanstra�e,11401137,2018,3,19,3,3,6,4,2,0,1,1,0,0,0,1,806927,3729,5825970,166
198358,11,10,10040830,Kaulsdorf S�d                                                                                       ,10400837,2018,3,15,7,3,0,6,0,0,1,0,0,1,0,1,810689,5123,5824587,98
198359,11,12,12304313,Borsigwalde,12500825,2018,3,14,7,3,5,2,0,1,1,0,0,0,0,0,792013,6234,5834796,823
198360,11,4,4030930,George-Grosz-Platz,4501041,2018,3,12,6,2,5,3,0,0,1,0,0,0,0,0,792834,9896,5825499,59
198361,11,12,12302110,Dannenwalder Weg,12601235,2018,3,12,7,3,2,6,0,0,1,0,0,0,0,0,794823,7388,5836298,213
198362,11,12,12214527,Alt-Tegel,12200515,2018,3,10,7,3,5,7,0,1,1,0,0,0,0,1,790482,3993,5835082,567
198363,11,10,10020415,Hellersdorfer Promenade,10200422,2018,3,19,3,2,0,7,2,1,0,0,0,0,0,1,812316,3107,5831279,674
198364,11,12,12214125,Waldidyll/Flughafensee,12200414,2018,3,17,7,3,5,3,1,0,1,0,0,0,0,0,788053,5466,5830954,2
198365,11,8,8020622,Parchimer Allee,8200726,2018,3,13,6,3,6,4,0,0,1,1,0,0,0,0,801921,5198,5819973,517
198366,11,8,8010301,Reuterkiez,8100312,2018,3,13,7,3,3,3,0,0,1,0,0,0,0,0,801308,7675,5824004,465
198367,11,10,10010310,Alt-Marzahn,10100313,2018,3,12,7,2,6,4,0,0,1,1,0,0,0,1,809430,8746,5831117,976
198368,11,9,9031202,Schm�ckwitz/Rauchfangswerder,9301228,2018,3,13,6,3,9,1,0,0,0,0,0,0,1,0,819711,4956,5813760,54
198369,11,6,6010102,Schlo�stra�e                                                                                        ,6100102,2018,3,18,7,3,6,3,2,0,1,1,0,0,0,0,793703,869,5820680,921
198370,11,4,4041137,Flinsberger Platz,4400727,2018,3,13,6,3,5,3,0,0,1,0,1,0,0,0,790964,1674,5823390,884
198371,11,6,6040701,Wannsee,6400735,2018,3,10,7,3,1,7,0,0,1,0,0,0,0,0,782511,911,5816169,66
198372,11,1,1033202,Humboldthain S�d,1300835,2018,3,20,3,2,5,3,2,0,1,0,0,0,0,1,797317,179,5830137,887
198373,11,7,7040403,Manteuffelstra�e                                                                                    ,7400825,2018,3,23,7,2,6,4,2,0,1,1,0,0,0,1,797821,506,5821042,848
198374,11,10,10010203,Gewerbegebiet Bitterfelder Stra�e                                                                   ,10100205,2018,3,8,7,2,5,3,0,0,1,0,0,0,1,1,808350,764,5832936,307
198375,11,12,12301203,Wittenau S�d                                                                                        ,12500930,2018,3,14,6,3,5,3,0,1,1,0,0,0,0,0,793944,9578,5835308,191
198376,11,2,2040502,Friedenstra�e,2400521,2018,3,7,7,3,6,4,0,0,1,1,0,0,0,1,800728,2578,5828471,685
198377,11,7,7050503,Eisenacher Stra�e                                                                                   ,7501031,2018,3,23,6,3,6,2,2,0,1,1,0,0,0,0,798698,993,5819881,995
198378,11,2,2020204,Urbanstra�e,2200210,2018,3,2,7,3,8,1,2,0,1,0,0,0,0,0,799066,1659,5824692,502
198379,11,12,12214125,Waldidyll/Flughafensee,12200412,2018,3,20,6,3,5,3,2,1,1,0,0,0,0,0,791381,661,5833134,436
198380,11,3,3030405,Karow Nord                                                                                          ,3300411,2018,3,23,6,3,7,7,2,0,1,0,0,0,0,1,803831,903,5839198,474
198381,11,2,2030302,Lausitzer Platz,2300315,2018,3,8,6,2,5,3,0,1,1,0,0,0,0,0,800490,1828,5825779,6
198382,11,9,9051702,B�lschestra�e,9501737,2018,3,15,4,2,6,4,0,0,1,1,0,0,0,0,814157,3944,5821209,312
198383,11,5,5020625,Borkumer Stra�e                                                                                     ,5200629,2018,3,21,6,3,2,2,2,0,1,0,0,0,0,0,784724,2589,5828606,841
198384,11,6,6040805,Fischerh�ttenstra�e                                                                                 ,6400839,2018,3,8,6,2,5,3,0,0,1,0,0,0,0,0,788237,5557,5818274,595
198385,11,10,10010102,Havemannstra�e                                                                                      ,10100103,2018,3,12,2,3,5,5,0,0,1,0,0,0,0,0,809582,3163,5834066,257
198386,11,4,4051551,Brabanter Platz,4501148,2018,3,7,6,3,5,2,0,1,1,0,0,0,0,0,793347,3054,5823076,348
198387,11,6,6020409,K�nigsberger Stra�e                                                                                 ,6200421,2018,3,10,6,3,5,3,0,0,1,0,0,0,0,0,793243,9856,5816856,807
198388,11,9,9020802,K�llnische Vorstadt                                                                                 ,9200819,2018,3,8,6,3,6,2,0,0,1,1,0,0,0,0,810528,9607,5820027,931
198389,11,12,12214421,Reinickes Hof,12200307,2018,3,9,6,3,0,5,0,0,1,0,0,0,0,0,793404,4717,5833863,794
198390,11,8,8010301,Reuterkiez,8100312,2018,3,17,6,3,6,2,0,0,1,1,0,0,0,0,801154,7164,5824094,218
198391,11,1,1011303,Alexanderplatzviertel,1100310,2018,3,9,6,3,1,5,0,1,1,0,0,0,0,0,798802,5,5828233,927
198392,11,8,8010301,Reuterkiez,8100311,2018,3,17,6,3,6,4,0,0,1,1,0,0,0,0,800697,8638,5824725,817
198393,11,9,9010101,Elsenstra�e                                                                                         ,9100101,2018,3,17,3,3,5,2,1,1,1,0,0,0,0,1,802127,282,5825061,38
198394,11,7,7070703,John-Locke-Stra�e                                                                                   ,7601544,2018,3,9,6,3,6,7,0,0,1,1,0,0,0,0,799644,9644,5813176,876
198395,11,2,2020204,Urbanstra�e,2200210,2018,3,15,6,3,2,2,0,0,1,0,0,0,0,0,798879,8871,5825085,321
198396,11,2,2030301,Oranienplatz,2300314,2018,3,15,6,3,3,2,0,1,0,0,0,0,1,0,799722,2838,5826054,476
198397,11,2,2010104,Wassertorplatz,2100106,2018,3,8,6,3,5,3,0,0,1,0,0,0,0,0,799071,2974,5825609,304
198398,11,11,11010102,Dorf Wartenberg,11100101,2018,3,19,4,3,8,1,2,0,0,0,0,0,1,1,804697,5651,5834788,29
198399,11,6,6040703,Nikolassee,6400737,2018,3,7,6,3,5,3,0,1,1,0,0,0,0,1,786412,468,5817176,724
198400,11,8,8041035,Blumenviertel,8401241,2018,3,14,6,3,0,4,0,0,0,1,0,0,1,0,804032,9855,5819186,26
198401,11,6,6010101,Fichtenberg,6100101,2018,3,19,6,3,3,6,2,0,1,0,0,0,0,1,793400,3573,5820700,337
198402,11,1,1011401,Invalidenstra�e                                                                                     ,1100415,2018,3,7,6,3,6,4,0,0,1,1,0,0,0,0,797873,9675,5829043,273
198403,11,4,4031032,Halensee,4500937,2018,3,19,6,3,5,7,2,1,1,0,0,0,0,0,791452,5093,5825067,163
198404,11,12,12214125,Waldidyll/Flughafensee,12200411,2018,3,6,6,3,5,2,1,0,1,0,0,0,0,0,792615,7614,5832073,815
198405,11,12,12304313,Borsigwalde,12500825,2018,3,7,6,3,6,4,0,0,1,1,0,0,0,0,791744,4117,5834920,838
198406,11,1,1011304,Karl-Marx-Allee,1100311,2018,3,4,6,3,5,3,1,1,1,0,0,0,0,0,800053,3941,5828096,651
198407,11,4,4051445,Eisenzahnstra�e,4500939,2018,3,5,3,2,5,2,2,0,1,0,0,0,0,1,792512,7347,5824502,58
198408,11,5,5030832,Rohrdamm,5300841,2018,3,18,6,3,6,4,2,0,1,1,0,0,0,0,789799,1934,5829346,255
198409,11,2,2010104,Wassertorplatz,2100106,2018,3,19,5,3,3,6,2,1,1,0,0,0,0,0,799786,9216,5825698,692
198410,11,4,4030415,Schlo�garten,4300412,2018,3,19,5,3,2,6,2,0,1,0,0,0,0,0,790735,6755,5827374,174
198411,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2500834,2018,3,7,6,3,2,2,0,0,1,0,1,0,0,1,801950,5832,5826799,132
198412,11,4,4010101,Jungfernheide,4100101,2018,3,18,6,3,5,3,1,0,1,0,0,0,0,0,791280,3178,5830684,884
198413,11,3,3061430,Volkspark Prenzlauer Berg,3601450,2018,3,13,5,3,2,6,0,0,1,0,0,0,0,0,802510,2265,5829273,375
198414,11,2,2020203,Viktoriapark,2200209,2018,3,17,6,3,5,2,1,0,1,0,1,0,0,0,797762,1994,5824034,596
198415,11,1,1011305,Heine-Viertel West,1100312,2018,3,12,5,3,5,5,0,1,1,0,0,0,0,0,799503,259,5826677,99
198416,11,1,1033203,Humboldthain Nordwest                                                                               ,1300836,2018,3,17,6,3,1,1,0,0,1,0,0,0,0,0,796483,6822,5830108,809
198417,11,3,3030406,Alt-Karow,3300413,2018,3,10,5,2,2,6,0,0,1,0,0,0,0,0,803519,6017,5838693,489
198418,11,5,5030832,Rohrdamm,5300841,2018,3,17,6,3,1,5,1,0,1,0,0,0,1,1,789962,8401,5829204,57
198419,11,5,5010209,An der Kappe,5100211,2018,3,7,3,3,5,2,0,0,1,0,0,0,0,0,783237,7211,5830277,296
198420,11,9,9051801,Rahnsdorf/Hessenwinkel,9501838,2018,3,7,6,3,0,1,0,1,0,0,0,0,0,2,816863,4319,5821250,726
198421,11,3,3071536,Teutoburger Platz,3701554,2018,3,7,6,3,1,5,0,0,1,0,0,1,0,0,799130,7754,5830303,342
198422,11,3,3061228,Erich-Weinert-Stra�e,3601245,2018,3,11,5,3,2,2,0,1,1,0,0,0,0,0,800291,7404,5831557,866
198423,11,1,1011105,N�rdlicher Landwehrkanal                                                                            ,1100102,2018,3,15,6,3,5,2,0,1,1,0,0,0,0,0,796414,2373,5826326,511
198424,11,8,8010118,Silbersteinstra�e,8100104,2018,3,15,6,3,2,6,0,0,1,0,1,0,0,0,800902,793,5822397,552
198425,11,3,3050923,Wei�enseer Spitze,3500934,2018,3,11,5,3,5,3,0,0,1,0,0,0,0,0,800677,3074,5831578,95
198426,11,4,4020312,Branitzer Platz,4200308,2018,3,15,6,3,5,3,0,0,1,0,0,0,0,0,789615,7364,5827349,972
198427,11,4,4030417,Schlo�stra�e,4300414,2018,3,10,5,3,6,7,0,0,1,1,0,0,0,0,791750,9825,5827251,449
198428,11,7,7040403,Manteuffelstra�e                                                                                    ,7400823,2018,3,15,6,2,5,3,0,0,1,0,0,1,0,0,797321,4666,5822184,251
198429,11,12,12103218,Teichstra�e,12100205,2018,3,8,2,3,0,1,0,1,0,0,0,0,0,2,795468,4197,5834228,149
198430,11,1,1011105,N�rdlicher Landwehrkanal                                                                            ,1100102,2018,3,22,5,3,0,7,2,0,1,0,0,0,0,1,796141,4266,5826379,178
198431,11,2,2050602,Samariterviertel,2500728,2018,3,22,5,3,6,7,2,1,0,1,0,0,0,0,803111,9292,5827765,96
198432,11,5,5020522,Pillnitzer Weg,5200526,2018,3,15,5,3,6,4,0,0,1,1,0,0,0,0,781903,7151,5827176,645
198433,11,10,10030725,Buckower Ring,10300732,2018,3,9,5,3,2,7,0,0,1,0,0,0,0,0,810031,183,5829652,361
198434,11,3,3040614,Pankow Zentrum                                                                                      ,3400724,2018,3,17,5,3,5,3,0,1,1,0,0,0,0,0,798775,366,5834067,478
198435,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2400625,2018,3,19,3,2,5,3,2,0,1,0,0,0,1,2,801468,2865,5827265,489
198436,11,6,6030610,Lichterfelde West                                                                                   ,6300634,2018,3,21,5,3,5,5,2,0,1,0,1,0,0,1,792027,3678,5818931,607
198437,11,9,9051702,B�lschestra�e,9501737,2018,3,19,5,3,5,2,2,1,1,0,0,0,0,0,814087,7426,5821209,306
198438,11,1,1011301,Charit�viertel,1100308,2018,3,9,5,3,5,2,0,1,1,0,0,0,0,0,797127,7638,5828200,619
198439,11,1,1044101,Rehberge,1400938,2018,3,14,5,3,2,6,0,0,1,0,0,0,0,1,794408,2335,5830553,951
198440,11,6,6030606,Hindenburgdamm,6300630,2018,3,13,5,3,2,2,0,0,1,0,0,0,0,1,793646,9323,5819221,23
198441,11,2,2010103,Moritzplatz,2100104,2018,3,9,5,3,5,2,0,1,1,0,0,0,0,0,799333,326,5826188,756
198442,11,2,2050802,Boxhagener Platz,2500833,2018,3,15,4,3,0,6,0,0,1,0,0,0,1,1,802587,9971,5827014,738
198443,11,10,10010309,Springpfuhl,10100312,2018,3,12,5,3,5,2,0,1,1,0,0,0,0,1,807934,6064,5829198,18
198444,11,7,7050505,Hundsteinweg,7501134,2018,3,9,5,3,5,3,0,0,1,0,0,0,0,0,798955,864,5817282,564
198445,11,4,4010103,Paul-Hertz-Siedlung,4100102,2018,3,18,5,3,6,4,2,0,1,1,0,0,0,0,791383,8536,5829471,849
198446,11,2,2030402,Wrangelkiez,2300419,2018,3,9,5,3,2,6,0,0,1,0,0,0,0,0,801969,141,5825631,73
198447,11,7,7020202,Volkspark (Rudolf-Wilde-Park),7200308,2018,3,18,5,3,5,3,2,0,1,0,0,0,0,0,794902,8264,5823936,802
198448,11,8,8010509,Schulenburgpark,8100521,2018,3,8,5,3,5,3,0,0,1,0,0,0,0,0,803743,4492,5822183,339
198449,11,9,9020701,Adlershof West,9200715,2018,3,8,5,3,2,6,0,0,1,0,0,0,0,0,808527,7597,5819278,388
198450,11,9,9020701,Adlershof West,9200715,2018,3,6,5,3,5,2,1,1,0,0,0,1,0,1,808253,7644,5818811,878
198451,11,8,8010118,Silbersteinstra�e,8100104,2018,3,22,5,3,2,3,2,0,1,0,0,0,0,0,800924,6542,5822310,438
198452,11,7,7010104,Dennewitzplatz,7100205,2018,3,10,5,3,5,3,0,0,1,0,0,0,0,1,796321,916,5824913,9
198453,11,10,10020517,Adele-Sandrock-Stra�e                                                                               ,10200524,2018,3,8,5,3,0,6,0,1,0,0,0,0,1,0,812449,6269,5830357,629
198454,11,5,5010209,An der Kappe,5100211,2018,3,14,3,3,0,3,0,0,1,0,1,0,0,0,783166,578,5829858,612
198455,11,12,12301203,Wittenau S�d                                                                                        ,12500926,2018,3,10,5,3,6,2,0,0,0,1,0,0,1,0,793435,9243,5836095,26
198456,11,3,3061131,Falkplatz,3601142,2018,3,20,5,3,6,4,2,0,1,1,0,0,0,0,799130,5213,5830554,274
198457,11,2,2010103,Moritzplatz,2100104,2018,3,17,5,3,0,3,2,0,1,0,1,0,0,0,799167,7192,5826012,487
198458,11,3,3040614,Pankow Zentrum                                                                                      ,3400723,2018,3,10,5,3,1,5,0,1,1,0,0,0,0,1,799162,9203,5833563,124
198459,11,2,2040501,Barnimkiez,2400520,2018,2,8,4,3,6,3,0,0,1,1,0,0,0,0,800132,9429,5828848,69
198460,11,11,11041128,Sewanstra�e,11401136,2018,3,7,5,3,2,2,0,0,1,0,0,0,0,0,805872,8712,5825860,942
198461,11,5,5020626,Adamstra�e                                                                                          ,5200631,2018,3,8,5,3,5,5,0,0,1,0,0,0,0,1,785120,7372,5827607,652
198462,11,5,5020419,Magistratsweg,5200423,2018,3,7,5,2,6,4,0,0,1,1,0,0,0,0,781756,8817,5828344,747
198463,11,9,9041501,Altstadt Kietz,9401534,2018,3,10,5,3,2,2,0,0,1,1,0,0,0,1,811364,3546,5820169,539
198464,11,1,1011305,Heine-Viertel West,1100312,2018,3,17,5,3,1,5,2,1,1,0,0,0,0,0,799065,7296,5827092,345
198465,11,3,3061429,Greifswalder Stra�e,3601449,2018,3,10,3,3,6,4,0,1,0,1,0,0,0,0,801137,1506,5830739,782
198466,11,9,9020702,Adlershof Ost,9200717,2018,3,15,5,3,5,3,0,0,1,0,0,0,0,0,809582,4886,5818927,154
198467,11,6,6030609,Augustaplatz,6300633,2018,3,7,5,3,5,3,0,1,1,0,0,0,0,1,793201,5085,5818376,291
198468,11,3,3061441,Eldenaer Stra�e,3601453,2018,3,17,5,3,5,3,2,1,1,0,0,0,0,0,802533,702,5828541,955
198469,11,1,1044203,Leopoldplatz,1401048,2018,3,16,3,3,6,4,0,0,1,1,0,0,0,0,795708,37,5831273,682
198470,11,8,8020622,Parchimer Allee,8200726,2018,3,15,5,2,6,4,0,0,1,1,0,0,0,0,802222,7032,5820115,82
198471,11,5,5030730,Zitadellenweg,5300736,2018,3,14,5,3,2,6,0,0,1,0,0,0,0,0,786878,3974,5829309,744
