OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
49991,11,3,3071639,B�tzowstra�e,2019,2,8,6,2,5,2,0,1,0,0,0,0,0,0,800459,5467,5829705,87
49996,11,1,1011303,Alexanderplatzviertel,2019,1,17,2,3,2,7,2,1,1,0,0,0,1,1,799186,2406,5828361,263
50002,11,4,4030622,Richard-Wagner-Stra�e,2019,2,18,4,3,5,2,2,1,1,0,0,0,0,0,792757,4088,5826766,541
50004,11,5,5020524,Weinmeisterhornweg,2019,3,12,4,2,2,6,0,0,1,0,0,1,0,0,783541,7179,5826708,443
50008,11,4,4041134,Bismarckallee,2019,1,9,2,3,2,6,0,0,1,0,0,0,0,1,790769,7842,5824855,224
50012,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,1,17,3,3,2,6,1,0,1,0,0,0,0,0,794753,1274,5823139,393
50018,11,1,1011303,Alexanderplatzviertel,2019,2,22,5,3,5,3,2,1,1,0,0,0,0,1,799313,364,5827964,966
50019,11,7,7040403,Manteuffelstra�e,2019,1,16,1,3,8,1,2,0,1,0,0,0,0,1,796999,681,5822372,221
50023,11,3,3061429,Greifswalder Stra�e,2019,1,23,7,3,2,6,2,0,1,0,0,0,0,0,801342,9207,5831028,565
50025,11,1,1044102,Schillerpark,2019,1,5,1,3,5,3,2,0,1,0,0,0,0,1,795879,131,5832057,506
50026,11,4,4041134,Bismarckallee,2019,1,8,1,2,9,1,0,0,1,0,0,0,0,1,791135,3642,5824654,693
50030,11,4,4020310,Park Ruhwald,2019,1,10,4,2,3,6,0,0,1,0,0,1,1,1,790463,1414,5828452,243
50037,11,7,7030303,Grazer Platz,2019,2,13,7,3,0,1,0,0,0,0,1,0,0,0,796212,2418,5822713,142
50038,11,4,4020208,Kranzallee,2019,1,19,7,3,5,2,2,1,1,0,0,0,0,1,788939,73,5826125,888
50042,11,12,12103117,Letteplatz,2019,1,13,1,3,2,4,0,0,1,1,0,0,0,0,795831,8,5832326,272
50044,11,3,3061332,Helmholtzplatz,2019,1,19,7,3,6,2,2,0,1,1,0,0,0,1,799962,3499,5830228,501
50046,11,2,2010101,Askanischer Platz,2019,1,16,5,3,5,2,1,1,1,0,0,0,0,0,797852,921,5825504,699
50049,11,7,7050501,Rathausstra�e,2019,2,9,6,3,5,2,0,1,1,0,0,0,0,0,797884,346,5820426,679
50054,11,7,7020203,Kaiser-Wilhelm-Platz,2019,1,18,7,3,2,6,2,0,1,0,0,0,0,1,795895,6043,5824374,612
50060,11,3,3050925,Komponistenviertel Wei�ensee,2019,2,16,1,2,6,4,1,0,1,1,0,0,0,0,801790,8727,5831371,162
50062,11,7,7050506,Birnhornweg,2019,3,10,2,3,5,2,0,0,1,0,0,1,0,0,798879,533,5817226,871
50069,11,12,12231101,Hermsdorf,2019,1,17,2,3,2,6,2,0,1,0,0,0,0,1,792028,7815,5838615,32
50075,11,4,4030417,Schlo�stra�e,2019,2,16,4,3,2,6,0,0,1,0,0,0,0,0,790797,8798,5826467,401
50081,11,3,3061435,Conrad-Blenkle-Stra�e,2019,1,17,5,3,4,6,1,1,0,0,0,0,0,0,801562,5899,5829002,326
50084,11,10,10040933,Mahlsdorf S�d,2019,2,7,5,3,5,3,1,1,1,0,0,0,0,0,812581,7223,5827181,813
50093,11,2,2050602,Samariterviertel,2019,1,8,4,3,5,3,1,0,1,0,0,0,0,1,803502,5421,5827608,13
50096,11,4,4020313,K�nigin-Elisabeth-Stra�e,2019,2,12,6,2,5,3,0,0,1,0,0,1,0,0,790513,8438,5826374,634
50106,11,12,12301205,Waidmannslust,2019,2,17,6,3,6,4,2,0,1,1,0,0,0,0,792365,735,5837743,333
50108,11,4,4041133,G�terbahnhof Grunewald,2019,3,18,7,3,2,6,2,0,1,0,0,0,1,0,790629,8721,5825033,725
50112,11,4,4020311,Reichsstra�e,2019,2,15,4,3,3,6,0,0,1,0,0,0,0,0,789163,378,5826159,818
50116,11,12,12304314,Ziekowstra�e/Freie Scholle,2019,1,2,1,3,9,1,2,0,1,0,0,0,0,1,790618,1411,5835018,248
50122,11,12,12214125,Waldidyll/Flughafensee,2019,2,13,3,3,2,6,0,0,1,0,0,0,1,0,791221,3087,5833937,722
50127,11,3,3030716,M�rchenland,2019,1,15,7,3,5,3,1,1,1,0,0,0,0,1,803322,8267,5833646,58
50132,11,2,2050602,Samariterviertel,2019,2,7,2,3,0,2,0,1,1,0,0,0,0,0,802144,4265,5827754,662
50135,11,12,12103115,Breitkopfbecken,2019,3,8,6,3,6,7,0,1,0,1,0,0,0,0,795424,1582,5833584,257
50142,11,12,12103218,Teichstra�e,2019,1,15,4,3,2,6,0,0,1,0,0,0,0,0,794532,252,5834217,839
50147,11,3,3061332,Helmholtzplatz,2019,2,7,2,3,5,3,0,1,1,0,0,0,0,0,799592,4359,5830298,953
50148,11,3,3040513,Sch�nholz,2019,1,16,6,3,0,6,2,0,1,0,0,0,1,1,798038,1329,5833806,477
50151,11,4,4051551,Brabanter Platz,2019,1,17,3,3,2,6,0,0,1,0,0,0,0,0,792753,1216,5823252,499
50152,11,7,7010104,Dennewitzplatz,2019,10,16,3,2,6,4,0,0,1,1,0,0,0,1,796007,816,5824913,867
50153,11,1,1011105,N�rdlicher Landwehrkanal,2019,6,18,5,3,2,6,0,0,1,0,0,0,0,0,796770,1201,5826669,736
50154,11,11,11030721,R�digerstra�e,2019,9,7,2,3,9,1,0,0,1,0,0,0,0,0,804232,9562,5827533,494
50155,11,4,4041133,G�terbahnhof Grunewald,2019,12,23,5,3,8,1,2,0,1,0,0,0,0,1,790489,7465,5825267,239
50156,11,7,7040403,Manteuffelstra�e,2019,6,1,7,3,5,3,2,1,1,0,0,0,0,0,797846,3094,5822358,11
50157,11,1,1044201,Reinickendorfer Stra�e,2019,5,17,4,3,2,7,0,0,1,0,0,0,0,0,796206,1304,5830833,557
50158,11,4,4010103,Paul-Hertz-Siedlung,2019,11,2,1,3,9,1,2,0,1,0,0,0,0,1,791741,139,5829190,73
50159,11,3,3061228,Erich-Weinert-Stra�e,2019,6,8,6,3,6,4,0,1,0,1,0,0,0,0,800154,9643,5830844,128
50160,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,11,14,5,2,5,2,0,1,1,0,0,0,0,0,795233,8046,5823511,498
50161,11,2,2050602,Samariterviertel,2019,8,16,5,3,4,6,0,1,0,0,0,0,1,0,802733,5528,5827686,549
50162,11,6,6040701,Wannsee,2019,5,13,4,2,0,7,0,0,1,0,0,0,0,0,779143,5854,5814992,555
50163,11,4,4020313,K�nigin-Elisabeth-Stra�e,2019,10,8,1,2,1,1,0,0,1,0,0,0,0,0,790358,9072,5826367,428
50164,11,4,4030623,Ernst-Reuter-Platz,2019,9,16,2,3,5,2,0,0,1,0,1,0,0,0,793155,1019,5826840,746
50166,11,4,4020313,K�nigin-Elisabeth-Stra�e,2019,6,14,6,2,6,7,0,0,1,1,0,0,0,0,790729,349,5826428,995
50167,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,8,16,5,3,3,6,0,0,0,0,0,0,1,0,796888,9604,5825916,582
50168,11,4,4030417,Schlo�stra�e,2019,5,13,4,3,2,6,0,0,1,0,0,0,0,0,791848,817,5826613,763
50169,11,7,7040405,Rathaus Tempelhof,2019,6,16,7,3,5,3,0,0,1,0,0,0,0,0,798087,4564,5822286,11
50170,11,7,7050502,Fritz-Werner-Stra�e,2019,9,10,2,2,5,2,0,0,1,0,1,0,0,0,798286,211,5818647,842
50171,11,6,6030605,Botanischer Garten,2019,12,16,1,3,5,3,2,0,1,0,0,0,0,1,792449,2288,5819744,809
50172,11,5,5020524,Weinmeisterhornweg,2019,6,13,6,3,2,6,0,0,0,0,1,1,0,0,783505,5302,5826701,195
50173,11,6,6040703,Nikolassee,2019,8,15,5,3,0,3,0,1,1,0,0,0,0,0,786710,2127,5817015,39
50174,11,3,3061429,Greifswalder Stra�e,2019,11,16,2,3,5,2,0,0,1,0,0,0,0,0,800958,4717,5830510,812
50175,11,4,4030417,Schlo�stra�e,2019,8,16,5,3,0,3,0,1,1,0,0,0,0,0,791299,7182,5826502,104
50176,11,4,4030623,Ernst-Reuter-Platz,2019,5,12,4,3,2,6,0,0,1,0,1,0,0,0,793472,4305,5826887,109
50177,11,11,11030721,R�digerstra�e,2019,10,13,1,3,3,6,0,0,1,0,1,0,0,0,804860,834,5827449,893
50178,11,7,7010104,Dennewitzplatz,2019,9,17,7,3,3,6,0,0,1,0,0,0,0,0,796008,482,5824676,282
50180,11,12,12214125,Waldidyll/Flughafensee,2019,6,14,6,3,2,6,0,0,1,0,0,0,1,0,791683,648,5830988,57
50181,11,2,2050602,Samariterviertel,2019,8,14,5,3,0,1,0,1,1,0,0,0,0,0,802149,1628,5827848,79
50182,11,2,2050601,Hausburgviertel,2019,5,11,4,3,0,6,0,0,1,0,1,0,0,0,801657,6037,5828865,419
50183,11,4,4030417,Schlo�stra�e,2019,11,15,3,3,3,6,0,0,1,0,0,1,0,0,791541,1094,5826561,819
50184,11,7,7070701,Kettinger Stra�e/Schillerstra�e,2019,6,9,4,3,2,6,0,0,1,0,0,0,0,0,799410,4312,5815947,734
50185,11,4,4020208,Kranzallee,2019,9,17,7,3,0,1,0,1,0,0,0,0,0,0,787967,6472,5825968,86
50186,11,5,5020524,Weinmeisterhornweg,2019,12,23,7,3,5,2,2,0,1,0,0,0,0,1,783517,187,5826715,15
50187,11,4,4030417,Schlo�stra�e,2019,8,12,5,3,2,6,0,0,1,0,0,0,1,0,791795,7979,5826583,514
50188,11,3,3061126,Arnimplatz,2019,10,17,3,3,2,6,2,0,1,0,0,0,0,0,799205,2279,5832153,9
50189,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,9,19,7,2,0,7,2,1,0,0,0,0,0,0,801810,2187,5826351,449
50190,11,6,6030501,Berlepschstra�e,2019,8,9,5,3,0,7,0,1,0,0,0,0,0,0,787857,2918,5817527,365
50191,11,7,7040401,Neu-Tempelhof,2019,5,9,4,3,2,6,0,0,1,0,1,0,0,0,797808,2611,5823164,9
50192,11,1,1011303,Alexanderplatzviertel,2019,10,13,2,2,6,7,0,0,0,1,0,0,1,0,799234,9492,5827880,24
50193,11,3,3020209,Niedersch�nhausen,2019,6,11,2,3,5,3,0,1,1,0,0,0,0,0,798175,8317,5836248,322
50194,11,3,3061434,Anton-Saefkow-Park,2019,9,9,7,3,5,3,0,1,1,0,0,0,0,0,800844,566,5830325,926
50196,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,6,16,6,3,5,3,0,1,1,0,0,0,0,0,797065,884,5825692,492
50197,11,4,4030622,Richard-Wagner-Stra�e,2019,8,19,4,2,5,2,0,0,1,0,1,0,0,0,792744,9646,5826742,874
50198,11,3,3020209,Niedersch�nhausen,2019,5,8,4,2,0,5,0,0,0,0,1,0,1,0,798175,9745,5836263,179
50199,11,4,4041239,Stadion Wilmersdorf,2019,11,8,5,3,2,6,0,0,1,0,0,0,0,0,792099,622,5823817,605
50200,11,1,1044203,Leopoldplatz,2019,6,7,6,3,1,5,0,1,1,0,0,0,0,0,795927,4272,5831703,709
50201,11,12,12214125,Waldidyll/Flughafensee,2019,12,13,3,3,2,6,0,0,1,0,0,0,1,1,791653,9633,5830953,309
50202,11,1,1011303,Alexanderplatzviertel,2019,8,21,4,3,0,1,2,1,0,0,0,0,0,0,799254,9966,5827906,665
50203,11,12,12301205,Waidmannslust,2019,5,7,4,3,5,2,0,0,1,0,0,0,0,0,792354,4937,5837753,305
50204,11,1,1011104,K�rnerstra�e,2019,10,8,5,3,2,6,0,0,1,0,0,0,0,1,796162,3213,5825738,348
50205,11,2,2050602,Samariterviertel,2019,9,8,7,3,8,1,0,1,1,0,0,0,0,0,802124,5432,5828064,606
50207,11,4,4041133,G�terbahnhof Grunewald,2019,8,15,4,3,2,6,0,0,1,0,0,0,0,0,790564,594,5825163,476
50208,11,2,2040701,Andreasviertel,2019,5,16,3,2,0,1,0,1,0,0,0,0,0,0,800940,9442,5827855,448
50209,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2019,9,6,2,2,0,2,1,0,1,0,1,0,0,1,796852,2989,5825946,79
50210,11,1,1011102,Gro�er Tiergarten,2019,6,0,4,3,0,7,2,1,0,0,0,0,0,0,794603,4001,5827079,287
50211,11,1,1011102,Gro�er Tiergarten,2019,9,16,7,3,6,7,0,1,0,1,0,0,0,0,796735,8683,5827424,69
50212,11,7,7010104,Dennewitzplatz,2019,12,19,6,2,6,4,2,0,1,1,0,0,0,1,796077,4042,5825506,419
50213,11,4,4010101,Jungfernheide,2019,6,14,6,3,2,6,0,0,1,0,0,0,0,0,791314,1445,5830062,785
50214,11,2,2040701,Andreasviertel,2019,8,15,4,3,2,6,0,0,1,0,0,1,0,0,800453,8463,5827926,615
50215,11,11,11041022,Rosenfelder Ring,2019,5,18,3,3,3,2,0,1,0,0,0,0,1,0,805619,7501,5827378,174
50216,11,12,12103218,Teichstra�e,2019,11,13,6,2,2,2,0,0,1,0,0,1,0,0,794380,1627,5834498,62
50217,11,1,1011102,Gro�er Tiergarten,2019,9,1,7,3,0,1,2,0,1,0,0,0,0,0,796480,2594,5827381,824
50218,11,1,1033203,Humboldthain Nordwest,2019,11,16,3,3,5,3,1,0,1,0,1,0,0,0,796094,7612,5829819,515
50219,11,7,7010104,Dennewitzplatz,2019,8,10,4,3,3,6,0,0,1,0,0,0,0,0,796073,2788,5825484,483
50220,11,1,1011104,K�rnerstra�e,2019,5,21,3,3,0,3,2,1,0,0,1,0,0,0,796349,339,5826136,498
50221,11,9,9010202,K�penicker Landstra�e,2019,10,16,5,3,3,6,0,0,0,0,0,1,1,0,803811,609,5823867,673
50222,11,7,7050502,Fritz-Werner-Stra�e,2019,9,16,6,3,5,2,0,1,0,0,0,0,1,0,797630,5181,5818588,48
50224,11,7,7040405,Rathaus Tempelhof,2019,6,0,6,2,3,6,2,0,1,0,0,0,0,0,798497,9282,5822081,189
50225,11,7,7030303,Grazer Platz,2019,8,9,4,3,0,2,0,0,1,0,0,0,1,0,795661,566,5823212,339
50226,11,3,3061131,Falkplatz,2019,5,16,3,3,1,5,0,1,0,0,0,0,1,0,799210,6061,5831232,45
50227,11,1,1011303,Alexanderplatzviertel,2019,6,20,6,3,2,6,0,0,1,0,1,0,0,0,799235,5441,5827880,814
50228,11,1,1011303,Alexanderplatzviertel,2019,9,15,6,3,2,6,0,0,1,0,1,0,0,0,799107,107,5827638,402
50229,11,1,1011102,Gro�er Tiergarten,2019,12,12,6,3,2,6,0,0,1,0,0,0,0,0,794720,2386,5827084,679
50230,11,7,7050502,Fritz-Werner-Stra�e,2019,6,13,6,3,2,6,0,0,1,0,0,0,0,0,797803,4544,5818936,61
50231,11,4,4041134,Bismarckallee,2019,8,14,4,3,2,6,0,0,1,0,0,0,0,0,790902,9036,5824698,663
50232,11,1,1011303,Alexanderplatzviertel,2019,11,17,7,3,5,2,2,0,1,0,0,0,0,1,799107,9,5827693,534
50233,11,1,1011303,Alexanderplatzviertel,2019,8,12,4,3,0,1,0,0,1,0,1,0,0,0,798931,2808,5828111,693
50234,11,5,5020629,B�rnicker Stra�e,2019,5,17,3,3,2,6,0,0,1,0,0,0,0,0,785333,1694,5826228,836
50235,11,2,2050802,Boxhagener Platz,2019,10,17,6,3,3,6,0,1,1,0,0,0,0,1,802136,9021,5827508,37
50236,11,9,9010101,Elsenstra�e,2019,9,14,6,3,2,6,0,0,1,0,0,0,0,0,802865,2614,5825502,646
50238,11,12,12214125,Waldidyll/Flughafensee,2019,6,15,6,3,2,6,0,0,1,0,0,0,0,0,792156,719,5831991,17
50239,11,7,7050502,Fritz-Werner-Stra�e,2019,8,7,4,3,6,4,0,0,1,1,0,0,0,0,798289,557,5818639,804
50240,11,7,7050502,Fritz-Werner-Stra�e,2019,5,17,3,3,2,6,0,0,1,0,0,0,1,0,797547,6647,5818293,425
50241,11,2,2050602,Samariterviertel,2019,11,23,2,3,0,1,2,0,0,0,1,0,0,1,802113,4549,5827864,182
50242,11,3,3071639,B�tzowstra�e,2019,6,16,2,2,2,7,0,1,1,0,0,0,0,0,800048,4507,5829001,55
50243,11,3,3061434,Anton-Saefkow-Park,2019,9,13,6,2,5,2,0,0,1,0,0,0,0,0,800620,14,5829921,425
50244,11,11,11010101,Dorf Malchow,2019,12,15,6,2,5,3,1,0,1,0,0,0,0,1,803684,2036,5835323,917
50245,11,4,4030622,Richard-Wagner-Stra�e,2019,8,18,3,3,6,6,0,1,0,1,0,0,0,0,792510,6618,5826724,981
50246,11,7,7050502,Fritz-Werner-Stra�e,2019,5,15,3,3,5,2,0,0,1,0,1,0,0,0,798286,3555,5818647,82
50247,11,12,12304314,Ziekowstra�e/Freie Scholle,2019,10,11,2,3,2,6,1,0,1,0,0,0,1,0,790642,2844,5835004,64
50248,11,2,2050602,Samariterviertel,2019,9,7,6,3,3,6,0,1,0,0,0,0,0,0,802691,9882,5827690,948
50249,11,3,3061435,Conrad-Blenkle-Stra�e,2019,8,10,3,3,5,3,0,1,0,0,0,0,0,0,801390,507,5829230,814
50250,11,3,3040818,Pankow S�d,2019,5,9,3,3,2,6,0,0,1,0,1,0,0,0,800175,7663,5832297,939
50251,11,3,3061434,Anton-Saefkow-Park,2019,10,17,7,3,0,3,0,1,1,0,0,0,0,0,800711,625,5829858,49
50252,11,3,3061435,Conrad-Blenkle-Stra�e,2019,6,19,6,3,0,1,0,1,0,0,0,0,0,0,801390,839,5829230,374
50253,11,1,1011303,Alexanderplatzviertel,2019,9,12,6,3,5,2,0,1,0,0,0,0,1,0,798799,3675,5828014,712
50255,11,2,2050602,Samariterviertel,2019,6,11,6,3,5,2,0,1,0,0,0,0,0,0,802451,8358,5827716,677
50256,11,2,2050602,Samariterviertel,2019,8,14,3,3,5,3,0,1,1,0,0,0,0,0,802119,8959,5828034,867
50257,11,9,9010201,Am Treptower Park S�d,2019,5,8,3,3,3,6,0,0,1,0,1,0,0,0,803255,2388,5824410,946
50258,11,10,10010204,Wuhletalstra�e,2019,10,7,7,3,5,3,0,0,1,0,0,0,0,0,808903,9273,5833413,708
50259,11,3,3061126,Arnimplatz,2019,9,13,6,3,2,6,0,0,1,0,1,0,0,0,799220,3596,5831447,956
50261,11,4,4041133,G�terbahnhof Grunewald,2019,6,11,6,2,3,6,0,0,1,0,0,0,1,0,790628,2968,5825035,478
50262,11,2,2040701,Andreasviertel,2019,8,7,3,3,5,2,0,1,1,0,0,0,0,0,800955,2924,5827853,86
50263,11,4,4030621,Spreestadt,2019,5,8,3,3,3,6,0,1,1,0,0,0,0,0,794023,8167,5826962,253
50264,11,3,3061332,Helmholtzplatz,2019,11,18,2,3,6,2,2,0,1,1,0,0,0,0,799999,6094,5830191,538
50265,11,7,7050501,Rathausstra�e,2019,6,11,3,3,5,3,0,1,1,0,0,0,0,0,797936,838,5820057,136
50266,11,7,7040405,Rathaus Tempelhof,2019,9,9,6,3,2,6,0,0,1,0,0,0,0,0,798508,4613,5822091,746
50267,11,1,1011303,Alexanderplatzviertel,2019,12,17,6,3,5,3,2,1,1,0,0,0,0,1,798821,9013,5828008,617
50268,11,3,3020209,Niedersch�nhausen,2019,8,6,3,3,5,3,0,1,1,0,0,0,0,0,798329,4716,5834773,38
50269,11,3,3050925,Komponistenviertel Wei�ensee,2019,10,8,3,3,5,2,0,1,1,0,0,0,0,0,801548,726,5831172,535
50270,11,11,11030721,R�digerstra�e,2019,9,17,5,2,5,3,0,1,1,0,0,0,0,0,803720,4894,5827570,233
50271,11,4,4041239,Stadion Wilmersdorf,2019,8,9,3,3,2,6,0,0,1,0,0,0,0,0,792423,3586,5823351,652
50272,11,3,3061131,Falkplatz,2019,5,16,2,3,5,3,0,1,0,0,0,0,1,0,799165,6783,5830373,868
50273,11,10,10010204,Wuhletalstra�e,2019,10,10,1,3,9,1,0,0,1,0,0,0,0,0,808890,4742,5833379,294
50274,11,3,3020209,Niedersch�nhausen,2019,6,12,1,3,4,6,0,0,1,0,0,0,0,0,798132,3216,5835510,542
50275,11,4,4041137,Flinsberger Platz,2019,9,16,5,3,2,6,0,0,1,0,0,0,0,0,791755,1432,5824164,76
50277,11,1,1011304,Karl-Marx-Allee,2019,6,15,6,2,0,6,0,1,0,0,0,0,0,0,799988,8969,5828081,823
50278,11,1,1011102,Gro�er Tiergarten,2019,5,22,2,3,5,2,2,0,1,0,0,0,0,0,796457,6648,5827391,411
50279,11,7,7040402,Lindenhofsiedlung,2019,11,17,4,3,2,6,2,0,1,0,0,0,0,0,796569,7861,5822512,97
50280,11,2,2050602,Samariterviertel,2019,6,15,6,3,0,7,0,0,0,0,1,0,1,1,802983,9193,5827645,816
50281,11,7,7050502,Fritz-Werner-Stra�e,2019,12,11,2,2,6,7,0,0,1,1,0,0,0,1,798354,4898,5818485,519
50282,11,6,6030503,Zehlendorf Mitte,2019,8,8,3,3,6,2,0,0,1,1,0,0,0,0,791022,4468,5818795,346
50283,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,5,18,2,3,2,6,0,0,1,0,0,0,0,1,794774,3028,5823140,32
50284,11,1,1011303,Alexanderplatzviertel,2019,10,8,3,3,5,2,0,0,0,0,0,1,0,0,799100,8886,5827683,362
50285,11,3,3020209,Niedersch�nhausen,2019,9,9,5,3,0,1,0,1,0,0,0,0,0,0,798158,7664,5836482,58
50287,11,10,10010308,Marzahner Chaussee,2019,8,17,2,3,5,3,0,1,0,0,0,0,0,0,808026,3396,5827457,771
50288,11,11,11030721,R�digerstra�e,2019,5,7,2,3,5,2,0,1,1,0,0,0,0,0,804062,5683,5827550,876
50289,11,7,7030303,Grazer Platz,2019,9,16,7,3,2,6,1,0,1,0,0,0,0,1,795329,108,5822539,92
50290,11,2,2010101,Askanischer Platz,2019,6,11,3,3,5,3,0,1,1,0,0,0,0,0,797853,6638,5825504,451
50291,11,2,2050802,Boxhagener Platz,2019,9,17,5,3,3,7,0,1,1,0,0,0,0,0,802019,5425,5826954,69
50292,11,10,10030726,Alt-Biesdorf,2019,12,7,6,3,3,6,2,0,1,0,0,0,0,1,808740,6636,5827422,758
50293,11,9,9010201,Am Treptower Park S�d,2019,6,14,6,3,6,4,0,0,1,1,0,0,0,0,803090,7161,5824571,609
50294,11,11,11030721,R�digerstra�e,2019,8,12,2,3,2,6,0,0,1,0,1,0,0,0,803783,9321,5827580,287
50295,11,1,1044201,Reinickendorfer Stra�e,2019,5,10,2,3,3,6,0,1,0,0,0,0,0,0,796060,778,5831336,128
50296,11,6,6030503,Zehlendorf Mitte,2019,11,17,5,3,2,6,2,0,1,0,0,0,0,0,789803,9824,5817996,146
50297,11,7,7060603,Marienfelde Nordost,2019,11,14,2,3,6,4,0,0,1,1,0,0,0,0,797377,1653,5817559,261
50298,11,4,4041239,Stadion Wilmersdorf,2019,8,13,1,3,2,6,0,0,1,0,0,0,0,0,792200,6283,5823706,742
50299,11,7,7040403,Manteuffelstra�e,2019,5,14,1,3,0,7,0,0,1,0,1,0,0,0,797839,1049,5820695,817
50300,11,1,1011102,Gro�er Tiergarten,2019,10,15,4,3,4,6,0,1,0,0,0,0,1,1,796345,1834,5827359,83
50301,11,7,7010104,Dennewitzplatz,2019,9,17,5,2,6,4,0,0,1,1,0,0,0,0,796007,833,5824667,387
50303,11,3,3061429,Greifswalder Stra�e,2019,6,14,6,2,6,4,0,0,1,1,0,0,0,0,800964,9702,5830472,64
50304,11,4,4020310,Park Ruhwald,2019,8,13,1,3,2,6,0,0,1,0,0,0,0,0,790473,2444,5828433,972
50305,11,12,12103219,Sch�fersee,2019,5,19,1,3,1,5,0,0,1,0,0,0,0,0,795705,965,5832823,522
50306,11,5,5020629,B�rnicker Stra�e,2019,6,5,5,3,2,6,0,0,1,0,0,0,0,0,785505,7277,5826183,301
50307,11,11,11010101,Dorf Malchow,2019,9,17,5,3,0,2,0,1,1,0,0,0,0,0,803699,3878,5834826,94
50308,11,7,7040403,Manteuffelstra�e,2019,12,7,5,3,2,6,1,0,1,0,0,0,0,1,796862,693,5822400,747
50309,11,12,12103219,Sch�fersee,2019,6,7,5,3,3,6,0,1,0,0,0,1,0,0,795727,819,5832801,138
50310,11,2,2050602,Samariterviertel,2019,8,9,7,3,2,6,0,0,1,0,0,0,0,0,802824,646,5827662,164
50311,11,2,2020202,Rathaus Yorckstra�e,2019,11,15,6,3,2,6,0,1,0,0,0,0,0,0,797883,1358,5825415,196
50312,11,1,1033203,Humboldthain Nordwest,2019,8,17,7,3,5,2,0,0,1,0,0,0,0,0,796188,9942,5830190,814
50313,11,7,7030303,Grazer Platz,2019,9,8,6,3,0,1,0,1,0,0,0,0,0,1,795635,8318,5823239,67
50314,11,12,12103115,Breitkopfbecken,2019,5,8,1,2,5,2,0,0,1,0,0,0,0,0,795336,6393,5833744,819
50315,11,9,9010101,Elsenstra�e,2019,10,17,5,3,2,6,0,0,1,0,0,0,0,1,802594,8389,5825112,945
50316,11,1,1011204,Leipziger Stra�e,2019,9,19,5,3,3,6,2,0,1,0,1,0,0,0,798506,568,5826978,969
50318,11,4,4020208,Kranzallee,2019,6,19,5,3,5,7,1,0,1,0,0,0,0,1,788647,6441,5826078,723
50319,11,12,12214527,Alt-Tegel,2019,8,14,7,3,2,6,0,0,1,0,0,0,0,0,790687,9788,5834901,707
50320,11,7,7020203,Kaiser-Wilhelm-Platz,2019,5,16,1,3,2,6,0,1,1,0,0,0,1,0,795930,5401,5824446,477
50321,11,7,7050506,Birnhornweg,2019,11,8,2,3,6,4,0,0,1,1,0,0,0,1,798912,6194,5817146,891
50322,11,12,12103218,Teichstra�e,2019,6,15,7,3,5,2,0,0,1,0,0,0,0,0,794565,267,5833796,237
50323,11,3,3061131,Falkplatz,2019,9,9,5,3,4,6,0,1,0,0,0,0,0,0,799150,9887,5830806,274
50324,11,2,2050803,Stralauer Kiez,2019,12,21,5,3,2,6,2,0,1,0,0,0,0,0,802345,4562,5826034,519
50325,11,4,4020313,K�nigin-Elisabeth-Stra�e,2019,8,14,7,3,2,6,0,0,1,0,1,0,0,0,790616,3017,5826143,453
50326,11,7,7050502,Fritz-Werner-Stra�e,2019,9,14,5,3,2,6,0,0,1,0,0,0,0,0,797650,2421,5818636,94
50327,11,12,12214125,Waldidyll/Flughafensee,2019,5,15,7,3,0,1,2,0,1,0,0,0,0,0,792106,8452,5832490,731
50328,11,7,7040401,Neu-Tempelhof,2019,10,9,7,3,5,3,0,0,1,0,0,0,0,0,797776,5823851,908,13
50329,11,4,4010101,Jungfernheide,2019,9,19,5,3,2,6,1,0,1,0,0,0,0,0,791241,3751,5829783,843
50330,11,1,1011102,Gro�er Tiergarten,2019,8,22,7,3,6,7,2,1,0,1,0,0,0,0,796741,2572,5827439,338
50331,11,1,1044201,Reinickendorfer Stra�e,2019,5,17,6,3,5,2,0,0,1,0,0,0,0,0,796198,262,5830980,257
50332,11,4,4010101,Jungfernheide,2019,10,15,5,2,9,1,0,0,0,0,1,0,0,0,790663,8074,5829000,453
50333,11,3,3010101,Bucher Forst,2019,6,11,6,3,8,1,0,0,1,0,0,0,0,0,803040,6663,5840272,965
50334,11,7,7050502,Fritz-Werner-Stra�e,2019,9,7,5,3,5,3,0,1,1,0,0,0,0,0,797842,242,5818949,306
50335,11,6,6040703,Nikolassee,2019,12,13,3,3,5,3,0,0,1,0,0,0,0,0,785697,609,5816404,755
50336,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,6,21,5,3,6,4,1,0,1,1,0,0,0,1,795234,6765,5823510,934
