OBJECTID,LAND,BEZ,LOR,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
140174,11,10,10030724,10300731,2020,7,11,6,3,3,6,0,0,1,0,0,0,0,0,809641,7742,5829282,709
140175,11,3,3030715,3300516,2020,6,14,3,2,6,4,0,0,1,1,0,0,0,0,800628,5775,5834227,516
140176,11,1,1011301,1100308,2020,7,16,4,3,6,7,0,0,1,1,0,0,0,0,797550,932,5828339,689
140177,11,7,7050501,7501029,2020,7,13,6,3,3,2,0,0,1,0,0,1,0,0,797735,9752,5819105,101
140178,11,10,10020517,10200524,2020,6,16,3,3,5,5,0,0,1,0,0,0,0,0,812820,2011,5830435,346
140179,11,5,5010311,5100313,2020,7,20,1,3,5,3,1,0,1,0,1,0,0,1,785369,9297,5830607,14
140180,11,1,1022104,1200520,2020,6,20,2,2,5,7,0,0,1,0,1,0,0,0,794545,2628,5828996,64
140181,11,4,4030621,4300620,2020,6,20,7,3,5,2,0,1,1,0,0,0,0,0,793880,8199,5826960,315
140182,11,1,1011102,1100102,2020,7,6,5,3,0,2,0,1,1,0,0,0,0,0,796511,354,5827618,716
140183,11,12,12301204,12500927,2020,7,7,6,3,0,6,0,1,0,0,0,1,0,0,792456,279,5835894,389
140184,11,7,7030301,7300516,2020,6,17,2,3,6,4,0,1,0,1,0,0,0,0,794001,861,5821554,115
140185,11,8,8010406,8100419,2020,6,12,7,3,1,5,0,0,1,0,0,0,0,0,802333,5277,5824075,374
140186,11,7,7010104,7100205,2020,7,11,4,3,5,2,0,0,1,0,0,0,0,1,796008,5618,5824976,943
140187,11,10,10040933,10400940,2020,6,14,3,2,3,6,0,0,1,0,1,0,0,0,813077,725,5827138,91
140188,11,2,2030401,2300418,2020,7,19,7,3,5,3,0,0,1,0,0,0,0,0,801074,1579,5824984,217
140189,11,12,12214424,12200309,2020,6,12,2,3,6,4,0,0,1,1,0,0,0,0,792743,532,5832761,514
140190,11,4,4061757,4200207,2020,6,11,7,2,8,1,0,1,0,0,0,0,0,0,785230,6864,5821534,6
140191,11,9,9051901,9501940,2020,7,19,5,3,1,5,0,1,1,0,0,0,0,0,810970,2737,5821366,381
140192,11,3,3061228,3601245,2020,7,14,4,3,5,2,0,1,1,0,0,0,0,0,800751,7375,5831299,931
140193,11,4,4030828,4300624,2020,7,22,7,3,1,5,2,1,1,0,0,0,0,0,793032,9801,5826100,206
140194,11,9,9052001,9502043,2020,6,14,2,3,5,3,0,1,1,0,0,0,0,0,809219,9293,5823018,485
140195,11,1,1022206,1200628,2020,6,12,7,3,5,2,0,0,1,0,0,0,1,0,795703,6772,5828178,82
140196,11,11,11030721,11300722,2020,7,18,5,3,5,2,0,1,1,0,0,0,0,0,803829,183,5828649,134
140197,11,11,11041128,11401137,2020,7,13,4,3,6,4,0,0,1,1,0,0,0,0,806847,5608,5825730,147
140198,11,1,1044201,1401044,2020,7,21,6,3,0,3,1,1,1,0,0,0,0,0,796203,9777,5830765,192
140199,11,1,1022204,1200626,2020,6,9,2,3,5,2,0,1,1,0,0,0,0,0,794831,2371,5828304,542
140200,11,3,3040614,3400725,2020,7,9,4,3,0,6,0,0,1,0,1,0,0,0,799274,3883,5835198,528
140201,11,11,11020514,11200513,2020,7,8,6,3,5,2,0,1,1,0,0,0,0,0,804684,201,5830718,426
140202,11,8,8020620,8200725,2020,6,12,3,3,3,6,0,0,1,0,1,0,0,0,801109,9199,5819581,334
140203,11,8,8010302,8100313,2020,7,14,7,3,1,5,0,1,1,0,0,0,0,0,801807,2513,5824383,92
140204,11,12,12301204,12500927,2020,6,7,2,3,2,6,0,0,1,0,0,0,0,0,792457,4692,5835353,57
140205,11,12,12302212,12601032,2020,6,12,7,3,2,6,0,0,1,0,0,0,0,0,792934,4303,5837544,152
140206,11,4,4030620,4300619,2020,7,18,5,3,2,6,0,0,1,0,0,0,0,0,792404,1708,5827209,52
140207,11,8,8010117,8100102,2020,7,17,4,3,6,4,0,0,1,1,0,0,0,0,800426,558,5823534,813
140208,11,1,1011101,1100101,2020,7,17,6,3,2,2,0,0,1,0,0,0,0,0,795251,528,5826624,567
140209,11,5,5010339,5100317,2020,6,7,2,3,5,2,0,0,0,0,1,0,1,0,786804,4713,5828196,85
140210,11,5,5030730,5300736,2020,7,7,6,3,5,2,0,1,1,0,0,0,0,0,785881,1762,5829234,819
140211,11,11,11020513,11200512,2020,6,19,3,2,5,7,0,1,1,0,0,0,0,0,804412,5598,5830953,52
140212,11,2,2050801,2500832,2020,7,20,6,3,0,1,0,1,0,0,0,0,0,0,803652,55,5827409,17
140213,11,4,4030931,4501042,2020,6,6,2,3,3,6,0,0,1,0,0,0,1,0,794058,881,5825944,668
140214,11,6,6030504,6300528,2020,7,7,6,2,3,6,0,0,1,0,1,0,0,0,790186,373,5815264,881
140215,11,11,11030618,11300617,2020,6,6,3,3,2,6,0,0,1,0,0,0,1,0,802579,668,5829329,246
140216,11,10,10040830,10400837,2020,6,12,7,3,3,6,0,1,1,0,0,0,0,0,810875,6064,5826992,833
140217,11,5,5040936,5400943,2020,7,0,1,3,6,4,2,0,1,1,0,0,0,0,779589,1929,5820468,604
140218,11,7,7060604,7601341,2020,6,10,3,3,0,2,0,0,1,0,0,0,1,0,796717,29,5815817,952
140219,11,7,7050505,7501134,2020,6,11,7,3,2,6,0,0,1,0,0,0,1,0,799619,2149,5819029,16
140220,11,9,9030901,9300920,2020,7,10,7,2,5,2,0,0,1,0,1,0,0,0,807758,3913,5817905,695
140221,11,2,2010104,2100106,2020,6,6,2,3,2,6,0,0,1,0,0,0,0,0,799192,3841,5825623,296
140222,11,1,1011202,1100206,2020,6,11,7,3,6,7,0,0,0,1,0,0,1,0,798123,4725,5828035,925
140223,11,8,8010406,8100419,2020,7,16,4,3,5,3,0,1,1,0,0,0,0,1,801917,3401,5824160,81
140224,11,10,10030727,10300734,2020,7,14,6,3,5,2,0,0,1,0,0,0,0,0,809552,7319,5826695,56
140225,11,1,1044102,1400939,2020,7,5,6,3,0,7,0,0,0,0,1,0,0,1,794374,7929,5831817,199
140226,11,11,11030619,11300620,2020,6,17,3,3,5,3,0,1,0,0,0,0,0,0,803771,572,5829206,82
140227,11,5,5030731,5300737,2020,7,11,1,3,5,2,0,1,1,0,0,0,0,0,787853,3523,5829367,88
140228,11,9,9051901,9501941,2020,6,7,3,3,2,6,0,0,1,0,0,0,0,0,812062,7841,5821328,434
140229,11,11,11010205,11100204,2020,6,10,7,3,2,2,0,0,1,0,1,0,0,0,806158,8927,5833334,271
140230,11,12,12214424,12200309,2020,7,10,5,3,2,7,0,0,1,0,0,0,1,0,793528,8756,5832397,36
140231,11,3,3061126,3601141,2020,7,16,7,3,5,2,0,1,1,0,0,0,0,0,799241,9914,5831771,592
140232,11,1,1011302,1100309,2020,7,16,1,3,5,2,0,1,1,0,0,0,0,0,798940,1649,5828396,485
140233,11,3,3050925,3500936,2020,6,8,3,3,5,3,0,1,1,0,0,0,0,0,802315,1223,5831336,714
140234,11,8,8010214,8100209,2020,6,10,7,3,2,6,0,0,1,0,0,0,0,0,801803,8749,5821976,923
140235,11,9,9020701,9200715,2020,7,14,5,2,5,3,0,0,1,0,1,0,0,0,807644,885,5819361,563
140236,11,11,11020516,11200515,2020,7,15,7,3,3,6,0,0,1,0,0,0,0,0,806081,2843,5830214,481
140237,11,11,11041022,11401032,2020,6,16,2,3,2,6,0,0,1,0,0,0,1,0,806576,1378,5827786,159
140238,11,7,7040406,7400928,2020,6,9,7,3,5,3,0,1,1,0,0,0,0,0,800267,118,5821555,114
140239,11,6,6030610,6300634,2020,7,16,4,3,5,2,0,0,1,0,0,0,0,1,792935,2116,5817748,43
140240,11,8,8010211,8100206,2020,7,13,6,3,3,6,0,1,1,0,0,0,0,0,800624,2526,5823776,338
140241,11,1,1033202,1300835,2020,7,2,6,2,8,1,2,0,1,0,0,0,0,0,797155,7214,5830370,888
140242,11,11,11041023,11401033,2020,6,15,3,3,5,2,0,1,1,0,0,0,0,0,806961,9482,5827805,253
140243,11,8,8020727,8200832,2020,7,19,7,3,0,1,0,1,0,0,0,0,0,0,801627,9166,5817408,879
140244,11,11,11030721,11300722,2020,6,20,2,2,1,1,0,0,1,0,1,0,0,0,803918,1529,5828010,68
140245,11,9,9051901,9501939,2020,6,18,7,3,0,7,0,1,0,0,0,0,0,0,810044,3654,5821629,6
140246,11,1,1011304,1100311,2020,7,17,5,3,5,2,0,1,1,0,0,0,0,0,799967,9036,5827437,724
140247,11,10,10030724,10300731,2020,7,10,5,3,2,3,0,0,1,0,0,0,0,0,809599,8913,5828514,712
140248,11,6,6020301,6200311,2020,7,10,6,1,5,2,0,1,0,0,0,1,0,0,795867,2346,5818165,554
140249,11,7,7070703,7601544,2020,6,15,2,3,0,2,0,1,1,0,0,0,0,1,799767,265,5813974,952
140250,11,6,6040805,6400839,2020,6,18,7,3,1,5,0,1,1,0,0,0,0,0,788903,8485,5818242,597
140251,11,4,4030725,4300416,2020,7,9,4,3,5,2,0,1,0,0,0,0,1,0,791288,644,5826062,583
140252,11,12,12224229,12400616,2020,6,17,2,2,5,3,0,1,1,0,0,0,0,0,786534,4738,5834683,694
140253,11,10,10020412,10200417,2020,6,18,7,3,5,3,0,1,1,0,0,0,0,0,811866,4375,5831569,554
140254,11,8,8010302,8100313,2020,7,18,4,3,0,7,0,1,0,1,0,0,0,1,801828,9886,5824414,227
140255,11,3,3061441,3601453,2020,7,11,6,3,1,5,0,0,1,0,0,0,0,0,802326,8737,5828703,431
140256,11,2,2010102,2100102,2020,6,6,3,3,5,2,0,1,1,0,0,0,0,0,797914,7079,5825650,685
140257,11,6,6040804,6400838,2020,7,20,7,2,0,1,0,0,0,0,1,0,0,1,788154,218,5818730,181
140258,11,2,2040702,2400624,2020,6,13,2,3,0,5,0,0,1,0,0,0,1,0,801975,4972,5827382,783
140259,11,1,1044203,1401049,2020,6,19,7,3,5,3,0,1,1,0,0,0,0,0,795878,901,5831927,677
140260,11,3,3030715,3300516,2020,7,17,5,3,3,6,0,1,0,0,0,0,1,0,800252,2898,5833809,294
140261,11,4,4030726,4500936,2020,7,15,4,3,2,6,0,1,1,0,0,0,0,0,792276,4526,5825355,514
140262,11,2,2010102,2100102,2020,7,21,6,3,5,3,1,1,1,0,0,0,0,0,798367,6479,5826328,9
140263,11,10,10040828,10400835,2020,6,17,2,3,1,5,0,0,1,0,0,0,0,0,812422,2317,5829389,101
140264,11,11,11051330,11501339,2020,7,1,6,3,2,7,2,1,1,0,0,0,0,0,806806,2541,5824853,695
140265,11,1,1011305,1100312,2020,7,8,4,3,5,2,0,1,1,0,0,0,0,0,799687,1707,5827210,76
140266,11,2,2030401,2300418,2020,7,10,6,3,5,3,0,1,0,0,0,0,0,0,801142,316,5825432,804
140267,11,11,11030720,11300721,2020,6,11,3,3,2,6,0,0,1,0,0,0,0,0,804929,45,5829967,616
140268,11,7,7050501,7501030,2020,7,13,7,3,1,3,0,1,1,0,0,0,0,0,797563,2675,5820295,461
140269,11,2,2020203,2200209,2020,6,14,2,3,3,6,0,0,1,0,0,1,0,0,797750,15,5824015,985
140270,11,1,1022201,1200623,2020,6,18,3,3,5,3,0,0,1,0,0,0,0,0,795097,4628,5828860,817
140271,11,1,1011401,1100415,2020,7,6,7,3,1,5,0,0,1,0,0,0,0,0,798422,3499,5829185,52
140272,11,1,1044203,1401049,2020,6,17,2,3,0,2,0,1,0,0,0,0,1,0,795897,5836,5831964,727
140273,11,2,2020202,2200208,2020,6,18,7,3,5,2,0,1,1,0,0,0,0,0,797942,3722,5825259,211
140274,11,9,9010401,9100407,2020,7,16,5,3,0,6,0,0,0,0,1,0,1,0,806269,9191,5820769,414
140275,11,10,10010308,10100311,2020,7,1,4,3,9,1,2,0,1,0,0,0,0,0,806536,4378,5829259,19
140276,11,9,9051901,9501941,2020,7,17,6,3,5,3,0,1,1,0,0,0,0,0,812042,8752,5821192,548
140277,11,8,8010301,8100310,2020,6,17,2,3,0,1,0,1,0,0,0,0,0,0,800608,1512,5825123,88
140278,11,9,9010202,9100203,2020,6,13,3,3,5,2,0,1,0,0,0,0,0,0,803960,1177,5823452,243
140279,11,9,9010201,9100202,2020,6,17,7,3,0,1,0,1,0,0,0,0,0,0,803707,3269,5823360,29
140280,11,1,1022202,1200624,2020,7,18,1,3,2,3,0,1,1,0,0,0,0,1,795697,4718,5829243,623
140281,11,1,1011302,1100309,2020,6,9,3,3,1,5,0,1,1,0,0,0,0,0,798950,3021,5828743,287
140282,11,7,7020203,7200409,2020,6,17,7,3,5,2,0,1,0,0,1,0,0,0,795623,7424,5824172,147
140283,11,6,6020410,6200422,2020,7,19,7,2,5,3,0,0,1,0,0,0,0,0,794194,459,5816839,669
140284,11,8,8041035,8401241,2020,6,16,2,3,1,5,0,0,1,0,0,0,0,0,803917,1088,5818988,59
140285,11,3,3020203,3200204,2020,6,17,7,3,0,3,0,1,0,0,1,0,0,0,799164,5481,5840656,5
140286,11,3,3030715,3300516,2020,7,16,4,3,2,2,0,0,1,0,0,0,0,0,800729,973,5833615,105
140287,11,8,8040933,8401139,2020,7,13,6,3,0,7,0,0,1,0,0,0,0,0,803178,6312,5818891,372
140288,11,9,9031101,9301126,2020,7,9,5,3,6,7,0,1,0,1,0,0,0,0,811043,877,5818095,191
140289,11,8,8041038,8401244,2020,6,15,7,3,0,5,0,0,1,0,0,0,0,0,805548,426,5816095,256
140290,11,7,7040405,7400927,2020,7,16,4,3,4,6,0,1,1,0,0,0,0,0,798475,746,5821937,212
140291,11,2,2030302,2300315,2020,7,15,6,3,5,7,0,1,1,0,0,0,0,0,800599,3043,5826218,89
140292,11,2,2010103,2100105,2020,6,19,1,3,5,3,0,1,1,0,0,0,0,1,799346,134,5825813,1
140293,11,2,2010102,2100102,2020,6,19,3,3,5,3,0,1,1,0,0,0,0,0,797973,4528,5826083,236
140294,11,1,1011305,1100312,2020,7,15,1,3,6,4,0,0,1,1,0,0,0,0,799376,5545,5826812,865
140295,11,6,6020410,6200422,2020,6,8,3,3,5,3,0,0,1,0,0,0,0,0,794204,8927,5816856,921
140296,11,1,1044201,1401045,2020,6,15,7,3,1,5,0,1,1,0,0,0,0,0,796786,4576,5831575,473
140297,11,8,8020620,8200624,2020,7,12,5,3,5,2,0,1,1,0,0,0,0,0,801439,2567,5820648,596
140298,11,1,1011105,1100102,2020,7,16,7,3,5,2,0,1,1,0,0,0,0,0,796590,1162,5826876,969
140299,11,5,5020628,5200633,2020,6,18,1,3,0,5,0,0,1,0,0,0,1,0,783993,6368,5826878,222
140300,11,2,2050801,2500830,2020,6,19,7,3,1,1,0,1,1,0,0,0,0,0,802505,8965,5827402,25
140301,11,3,3061131,3601142,2020,7,20,4,3,8,1,0,0,1,0,0,0,0,1,798875,4398,5830380,724
140302,11,12,12302108,12601134,2020,7,11,6,3,5,2,0,1,1,0,0,0,0,0,794725,5142,5837232,957
140303,11,4,4010103,4100102,2020,6,15,3,3,2,6,0,0,1,0,0,0,0,0,791225,6018,5829020,764
140304,11,12,12231102,12400720,2020,7,13,7,3,0,7,0,0,1,0,0,0,1,0,789841,3681,5839539,393
140305,11,11,11030618,11300617,2020,6,18,2,3,0,2,0,1,1,0,0,0,0,0,803064,1153,5829527,296
140306,11,9,9041302,9401330,2020,6,13,6,2,0,1,0,1,0,0,0,0,0,0,811932,589,5817770,108
140307,11,8,8020619,8200623,2020,6,16,3,3,0,7,0,0,0,0,1,0,0,0,801989,6594,5820675,803
140308,11,5,5010206,5100208,2020,7,23,1,2,1,5,2,0,1,0,0,0,0,1,782137,1021,5830558,528
140309,11,8,8010211,8100206,2020,6,22,2,2,5,7,2,0,1,0,0,0,0,0,800422,1664,5823830,24
140310,11,8,8020619,8200622,2020,6,17,6,3,2,2,0,0,1,0,1,0,0,0,801913,7548,5821770,52
140311,11,4,4020310,4200308,2020,7,7,5,2,2,6,0,0,1,0,0,0,0,0,789140,2899,5827547,86
140312,11,7,7040405,7400927,2020,7,15,7,3,2,6,0,0,0,0,1,0,1,0,798906,5243,5821703,587
140313,11,1,1033101,1300732,2020,6,23,1,3,5,2,2,1,1,0,0,0,0,0,797208,9126,5832038,856
140314,11,6,6010101,6100101,2020,6,15,6,3,0,5,0,1,1,0,0,0,0,1,793226,2317,5821130,337
140315,11,7,7040401,7400721,2020,7,11,4,2,6,4,0,0,1,1,0,0,0,1,798252,2336,5823959,65
140316,11,2,2030302,2300316,2020,7,9,6,3,5,2,0,1,1,0,0,0,0,0,801464,2044,5826036,855
140317,11,7,7010104,7100205,2020,7,13,5,3,0,6,0,0,0,0,1,0,1,0,796039,6833,5824950,529
140318,11,7,7020202,7200308,2020,6,14,3,3,5,7,0,1,1,0,0,0,0,0,794775,171,5823914,463
140319,11,4,4030724,4300415,2020,7,17,7,3,1,5,0,1,1,0,0,0,0,0,791306,4514,5826330,836
140320,11,4,4020311,4200310,2020,6,14,2,3,1,5,0,1,1,0,0,0,0,0,789112,9073,5826616,275
140321,11,1,1011101,1100101,2020,6,22,6,3,2,6,2,0,1,0,1,0,0,0,795216,5688,5826605,468
140322,11,8,8020621,8200725,2020,7,15,5,3,3,6,0,1,0,0,0,0,0,0,799918,2602,5819654,695
140323,11,1,1011301,1100308,2020,7,13,4,2,2,6,0,1,1,0,0,0,0,1,796484,1897,5829281,829
140324,11,2,2020203,2200207,2020,7,20,6,3,2,2,0,1,1,0,0,0,0,0,797090,1842,5824708,727
140325,11,2,2020203,2200209,2020,6,22,1,3,5,2,2,0,1,0,0,0,0,0,797749,969,5824024,579
140326,11,5,5020625,5200629,2020,7,7,4,3,0,1,0,1,0,0,0,0,0,0,784503,8399,5828158,39
140327,11,10,10010310,10100315,2020,7,15,5,3,5,2,0,1,1,0,0,0,0,0,809512,9338,5831408,915
140328,11,6,6040808,6400842,2020,7,9,4,3,0,1,0,1,0,0,0,0,0,0,789811,7254,5819798,664
140329,11,3,3071536,3701554,2020,7,20,6,3,5,2,0,1,0,0,0,0,1,0,799192,3152,5830026,281
140330,11,9,9051901,9501941,2020,6,20,1,2,0,1,0,1,0,0,0,0,0,1,812067,29,5821205,269
140331,11,4,4020310,4200308,2020,7,10,4,3,2,6,0,0,1,0,0,0,0,0,790246,2583,5828048,851
140332,11,11,11051330,11501339,2020,6,13,3,3,5,2,0,1,1,0,0,0,0,0,807283,239,5825420,5
140333,11,3,3061131,3601142,2020,7,17,7,2,0,4,0,1,0,1,0,0,0,0,798620,3867,5830283,11
140334,11,4,4030725,4300416,2020,6,20,1,3,2,6,0,0,1,0,1,0,0,0,791318,7708,5826075,28
140335,11,2,2020204,2200210,2020,6,17,6,3,5,3,0,1,1,0,0,0,0,0,798610,9544,5825141,97
140336,11,4,4051654,4501150,2020,7,12,5,3,1,5,0,1,1,0,0,0,0,0,793919,8211,5824035,225
140337,11,11,11040926,11400929,2020,7,18,4,3,5,7,0,1,1,0,0,0,0,0,805090,7592,5826888,192
140338,11,1,1011302,1100309,2020,7,17,6,3,5,2,0,1,1,0,0,0,0,0,797957,1407,5828502,75
140339,11,3,3040818,3400830,2020,6,20,1,3,5,3,0,0,1,0,0,0,0,1,799425,3359,5833250,423
140340,11,2,2050803,2500835,2020,6,20,3,3,8,1,0,0,1,0,0,0,0,0,803112,5111,5826302,957
140341,11,9,9051901,9501939,2020,7,17,1,3,4,6,0,1,0,0,0,0,0,0,811043,5205,5821857,809
140342,11,4,4030620,4300619,2020,6,8,3,3,5,2,0,0,1,0,0,0,0,0,792161,9973,5827298,311
140343,11,9,9020802,9200819,2020,6,13,6,2,5,3,0,1,1,0,0,0,0,1,810173,8112,5820386,968
140344,11,12,12231101,12400723,2020,6,11,6,2,1,5,0,1,1,0,0,0,0,0,791902,689,5838627,978
140345,11,8,8041035,8401241,2020,6,10,3,3,5,3,0,0,1,0,0,0,0,0,804091,5645,5819275,292
140346,11,3,3071536,3701554,2020,6,9,6,2,1,5,0,1,0,0,0,1,0,0,799056,8488,5830173,86
140347,11,2,2020203,2200209,2020,7,11,7,3,5,2,0,1,1,0,0,0,0,0,797749,362,5824034,295
140348,11,12,12302110,12601235,2020,6,19,1,3,5,2,1,0,1,0,0,0,0,0,794878,2255,5835832,641
140349,11,10,10010310,10100315,2020,6,9,6,3,1,5,0,1,0,0,0,0,1,0,809276,2262,5830515,734
140350,11,11,11020412,11200411,2020,7,16,4,3,2,6,0,0,1,0,0,0,1,0,805015,8585,5831470,4
140351,11,7,7070701,7601442,2020,7,14,6,2,5,3,0,1,1,0,0,0,0,0,799299,227,5816214,1
140352,11,3,3061126,3601141,2020,6,18,1,3,0,3,0,1,0,0,0,0,0,1,799202,3048,5831606,282
140353,11,7,7060604,7601341,2020,6,18,3,3,1,5,0,1,1,0,0,0,0,0,797934,7973,5815754,761
140354,11,6,6020306,6200317,2020,7,14,1,3,5,3,0,1,1,0,0,0,0,0,796619,17,5817420,214
140355,11,1,1011202,1100206,2020,6,8,3,2,5,2,0,0,0,0,1,0,0,0,797734,9744,5827611,933
140356,11,8,8010509,8100521,2020,6,8,6,3,0,5,0,0,0,0,0,0,1,0,803975,6792,5821990,185
140357,11,8,8010301,8100311,2020,7,10,5,3,5,2,0,1,1,0,0,0,0,0,800827,2688,5824497,574
140358,11,8,8010404,8100417,2020,7,16,7,3,1,5,0,1,1,0,0,0,0,0,802552,6976,5823011,891
140359,11,1,1044201,1401045,2020,6,18,1,2,5,3,0,1,1,0,0,0,0,1,796703,6912,5831625,7
140360,11,8,8010301,8100311,2020,6,8,6,3,5,3,0,1,1,0,0,0,0,0,800582,7831,5824581,129
140361,11,7,7010104,7100205,2020,7,19,4,3,5,2,0,0,1,0,0,0,0,0,796010,1084,5824976,82
140362,11,12,12214422,12200310,2020,7,11,6,3,2,6,0,0,1,0,0,0,0,0,792355,3889,5833992,523
140363,11,5,5020625,5200629,2020,7,14,5,3,0,6,0,0,1,0,0,0,1,0,784662,945,5828489,829
140364,11,7,7010102,7100102,2020,7,17,7,3,1,5,0,0,1,0,0,0,1,0,795333,8865,5825186,493
140365,11,11,11040926,11400929,2020,6,18,1,3,5,3,0,1,1,0,0,0,0,0,805326,1185,5827211,372
140366,11,4,4051445,4500939,2020,6,8,6,3,1,5,0,1,1,0,0,0,0,0,792533,3561,5824545,786
140367,11,7,7020201,7200307,2020,7,16,4,3,2,6,0,1,1,0,0,0,0,0,794930,9704,5824686,481
140368,11,5,5020523,5200527,2020,7,13,6,3,2,6,0,0,1,0,0,0,0,0,782292,7207,5827434,54
140369,11,1,1033101,1300732,2020,6,16,3,3,5,2,0,1,1,0,0,0,0,0,797709,588,5832893,764
140370,11,1,1044203,1401048,2020,7,14,7,3,2,6,0,0,1,0,0,0,0,0,795305,3058,5831423,23
140371,11,2,2050801,2500832,2020,6,20,2,3,3,6,0,1,0,0,1,0,0,0,803104,3591,5826927,863
140372,11,4,4030931,4501042,2020,6,7,6,3,6,2,0,0,1,1,0,0,0,0,793970,603,5826183,166
140373,11,1,1011303,1100310,2020,7,6,5,3,5,2,0,0,1,0,0,0,0,0,799243,999,5828468,59
140374,11,6,6030502,6300525,2020,7,18,6,3,0,5,0,1,1,0,0,0,0,0,789609,1022,5815412,507
140375,11,12,12301203,12500926,2020,6,17,1,2,5,2,0,1,1,0,0,0,0,1,793418,8087,5836087,611
140376,11,8,8010405,8100418,2020,6,11,6,3,5,5,0,1,1,0,0,0,0,0,801677,4479,5823806,676
140377,11,1,1011401,1100415,2020,7,10,4,3,6,7,0,1,0,1,0,0,0,1,797972,7752,5829462,44
140378,11,3,3020210,3200207,2020,6,6,3,3,5,3,0,1,1,0,0,0,0,0,798584,5667,5835208,409
140379,11,6,6030609,6300633,2020,6,6,3,3,3,6,0,1,1,0,0,0,0,0,793280,6679,5819091,269
140380,11,1,1011402,1100416,2020,7,1,7,3,5,2,2,1,1,0,0,0,0,0,798814,1754,5829368,3
140381,11,1,1011204,1100207,2020,6,19,2,3,0,7,0,0,1,0,0,0,0,0,798396,6245,5827380,888
140382,11,10,10010102,10100102,2020,6,18,6,3,5,3,0,1,1,0,0,0,0,0,809450,5406,5834611,969
140383,11,1,1044202,1401047,2020,7,15,5,3,6,4,0,0,1,1,0,0,0,0,795575,5035,5829997,48
140384,11,3,3071639,3701660,2020,7,15,4,3,5,3,0,0,1,0,0,0,1,0,801057,1214,5829336,423
140385,11,11,11051332,11501341,2020,7,23,6,3,0,1,2,1,0,0,0,0,0,0,807107,4097,5824052,963
140386,11,9,9020701,9200715,2020,6,16,1,3,5,3,0,1,1,0,0,0,0,0,808809,855,5819002,504
140387,11,6,6020303,6200313,2020,7,19,5,3,5,7,0,1,1,0,0,0,0,0,795274,278,5818378,156
140388,11,4,4020311,4200310,2020,7,9,4,3,5,3,0,0,1,0,1,0,0,0,789586,1191,5825971,596
140389,11,6,6030502,6300525,2020,7,23,5,3,9,1,2,0,1,0,0,0,0,1,790232,6962,5814874,829
140390,11,1,1011305,1100312,2020,6,12,3,3,5,3,0,1,1,0,0,0,0,0,799458,3091,5827067,944
140391,11,12,12103115,12100103,2020,7,11,7,3,3,2,0,1,1,0,0,0,0,0,795329,2486,5833842,599
140392,11,5,5020625,5200629,2020,6,7,1,2,5,3,0,1,1,0,0,0,0,0,784093,2036,5827985,76
140393,11,4,4030620,4300619,2020,6,18,6,3,5,2,0,1,1,0,0,0,0,0,792864,742,5827297,653
140394,11,6,6010206,6100206,2020,7,17,4,3,6,4,0,0,1,1,0,0,0,0,794973,9531,5819683,703
140395,11,4,4051446,4501043,2020,7,9,6,3,6,2,0,0,1,1,0,0,0,0,792609,9175,5824955,974
140396,11,10,10020412,10200417,2020,7,16,6,3,0,4,2,0,1,1,0,0,0,0,811762,2531,5831779,135
140397,11,1,1011101,1100101,2020,7,17,3,3,2,6,0,0,1,0,0,0,0,0,795215,1163,5826605,134
140398,11,2,2050801,2500832,2020,7,18,3,3,0,1,0,0,1,0,1,0,0,0,803368,104,5826804,401
140399,11,7,7060604,7601339,2020,7,10,1,3,1,5,0,1,1,0,0,0,0,0,795515,9588,5815986,186
140400,11,3,3061430,3601450,2020,7,15,2,3,5,2,0,1,1,0,0,0,0,0,802306,9331,5829215,134
140401,11,8,8010213,8100208,2020,7,16,5,3,2,6,0,0,1,0,0,0,0,1,801478,5909,5823012,625
140402,11,7,7020204,7200412,2020,7,16,3,3,5,2,0,0,1,0,0,0,0,0,796261,5935,5822942,688
140403,11,9,9020601,9200613,2020,7,22,4,3,0,1,2,1,0,0,0,0,0,0,806903,3277,5821183,42
140404,11,5,5030833,5300840,2020,7,18,4,3,2,6,0,0,1,0,0,0,0,1,787914,1128,5829321,9
140405,11,8,8020622,8200726,2020,7,8,1,3,5,3,0,1,1,0,0,0,0,0,801236,5052,5819770,29
140406,11,7,7030303,7300619,2020,7,16,3,3,5,2,0,1,1,0,0,0,0,0,795412,4305,5821006,578
140407,11,3,3020203,3200204,2020,7,12,3,2,7,7,0,0,0,0,1,0,0,0,798461,2662,5837324,47
140408,11,6,6030605,6300629,2020,7,17,1,3,6,4,0,0,1,1,0,0,0,0,792564,3567,5819608,209
140409,11,1,1044101,1400938,2020,7,16,3,3,2,6,0,0,1,0,0,0,1,0,794200,9553,5830352,158
140410,11,10,10040932,10400939,2020,7,10,2,3,0,3,0,0,0,0,0,0,1,0,812929,4695,5827925,439
140411,11,9,9020702,9200717,2020,7,15,1,3,3,1,0,0,1,0,1,0,0,0,809887,2542,5819242,562
140412,11,11,11010310,11100309,2020,7,13,5,3,2,6,0,0,1,0,0,0,0,1,805346,9129,5833272,424
